config	inst	time	count	best	spr	hv	gd	
NSGANE	I1	1644149	168	0.0165	0.4332	0.3372	0.0002	
NSGANE	I1	1643874	168	0.0181	0.4431	0.3369	0.0001	
NSGANE	I1	1646489	168	0.0212	0.4659	0.3359	0.0002	
NSGANE	I1	1646735	168	0.0188	0.4284	0.3359	0.0002	
NSGANE	I1	1643746	168	0.0215	0.4569	0.3371	0.0001	
NSGANE	I1	1648966	168	0.0215	0.4387	0.3356	0.0001	
NSGANE	I1	1079060	168	0.0245	0.4146	0.3380	0.0001	
NSGANE	I1	1060647	168	0.0191	0.4856	0.3355	0.0002	
NSGANE	I1	1063289	168	0.0218	0.4373	0.3372	0.0001	
NSGANE	I1	1064520	168	0.0185	0.4713	0.3368	0.0001	
NSGANE	I1	933538	168	0.0198	0.4183	0.3368	0.0001	
NSGANE	I2	2847071	216	0.0220	0.4674	0.3371	0.0001	
NSGANE	I2	2643711	216	0.0161	0.4370	0.3388	0.0001	
NSGANE	I2	2643941	216	0.0223	0.4749	0.3355	0.0001	
NSGANE	I2	2638096	216	0.0171	0.4377	0.3363	0.0002	
NSGANE	I2	2627710	216	0.0216	0.4546	0.3335	0.0001	
NSGANE	I2	2647462	216	0.0213	0.4626	0.3393	0.0001	
NSGANE	I2	2646878	216	0.0196	0.4329	0.3388	0.0001	
NSGANE	I2	2621264	216	0.0206	0.4518	0.3389	0.0001	
NSGANE	I2	2616190	216	0.0220	0.4768	0.3384	0.0001	
NSGANE	I2	2622795	216	0.0168	0.4002	0.3380	0.0001	
NSGANE	I2	2616070	216	0.0154	0.4304	0.3376	0.0001	
NSGANE	I2	2604207	216	0.0189	0.4373	0.3355	0.0001	
NSGANE	I2	2619082	216	0.0244	0.4182	0.3387	0.0001	
NSGANE	I2	2613134	216	0.0203	0.4558	0.3377	0.0001	
NSGANE	I2	2599719	216	0.0248	0.4639	0.3362	0.0001	
NSGANE	I2	2608562	216	0.0234	0.4212	0.3379	0.0001	
NSGANE	I2	2597766	216	0.0192	0.4600	0.3375	0.0001	
