=============================================================
Instance #0
=============================================================

Cycle #0 (37234 ms; 11 best solutions)
22.3893; 151.7; 85872.4862;  [2 4 2 6 6 1 3 4 1 9 3 2 5 1 3 2 2 2 6 2 7 1 9 8 3 4 4 6 1 4 5 4 5 3 1 3 1 1 1 1]
34.6486; 141.4; 88104.6362;  [1 5 7 7 6 4 7 7 1 5 4 6 3 1 9 6 2 7 1 1 5 4 2 5 5 7 8 7 9 5 4 8 4 1 2 3 1 1 2 9]
29.1572; 143.8; 85948.0853;  [2 2 6 6 2 3 3 6 1 1 8 4 1 2 6 7 2 4 4 1 4 1 7 6 5 4 4 1 1 4 3 6 2 3 5 6 8 3 1 4]
19.7772; 160.7; 88633.9324;  [5 2 3 1 4 3 1 3 1 3 1 7 4 6 1 1 4 1 2 5 8 1 6 1 6 8 2 5 5 4 4 9 3 7 7 6 9 6 4 2]
20.5459; 154.5; 86120.779;  [5 7 1 1 3 4 2 4 4 2 1 3 5 8 3 5 2 5 1 2 1 1 2 7 8 4 7 7 7 3 2 7 4 6 5 7 2 1 1 2]
23.7675; 150.3; 85950.8643;  [2 3 4 3 4 5 1 5 1 7 4 7 6 1 3 4 1 6 1 2 9 2 3 9 4 5 4 5 4 1 5 7 2 2 3 9 1 3 3 1]
27.3145; 147.5; 86752.1502;  [4 1 8 9 3 8 1 8 1 3 1 7 2 2 6 6 1 6 7 3 5 3 6 1 2 1 1 7 2 6 5 8 2 6 3 6 6 1 3 2]
37.7416; 138.3; 88426.3233;  [4 1 6 6 3 2 1 9 1 1 3 8 3 2 5 9 1 9 7 9 3 5 4 6 9 1 7 6 2 1 6 1 1 8 5 8 7 5 1 9]
25.4386; 149.2; 86464.2403;  [2 9 2 5 1 4 1 1 2 2 1 3 2 2 3 5 3 4 6 9 8 5 3 7 6 6 9 9 1 6 3 8 1 6 2 4 1 1 1 2]
36.7925; 140.5; 88940.104;  [1 1 3 5 8 5 4 2 2 4 1 2 6 6 1 7 2 2 6 9 3 4 2 9 6 3 4 9 3 8 7 9 1 7 4 8 4 3 5 9]
