config	inst	time	count	best	spr	hv	gd	invgd	eps	gspr	
nsga5k2x	WMET	62981	77	0.0160	0.5405	0.4715	0.0055	0.0040	913.8024	0.5542	
nsga5k2x	WMET	63295	71	0.0400	0.6326	0.4885	0.0043	0.0051	343.7820	0.6766	
nsga5k2x	WMET	63267	61	0.0160	0.6446	0.4595	0.0074	0.0066	836.8000	0.7100	
nsga5k2x	WMET	63008	57	0.0640	0.6536	0.4898	0.0058	0.0041	372.7315	0.6612	
nsga5k2x	WMET	63339	73	0.0400	0.6479	0.4834	0.0058	0.0044	411.4447	0.5535	
nsga5k2x	WMET	63072	79	0.0560	0.6317	0.4764	0.0054	0.0060	736.1146	0.7114	
nsga5k2x	WMET	62880	71	0.0000	0.5655	0.4667	0.0067	0.0047	655.0470	0.6428	
nsga5k2x	WMET	62831	65	0.0080	0.5783	0.4679	0.0076	0.0052	989.6861	0.6071	
nsga5k2x	WMET	62984	82	0.0080	0.5855	0.4734	0.0063	0.0044	573.3799	0.6731	
nsga5k2x	WMET	62827	63	0.0080	0.6748	0.4699	0.0087	0.0046	731.5201	0.6675	
nsga5k2x	WMET	61222	84	0.0000	0.6219	0.4709	0.0062	0.0053	687.9111	0.6788	
nsga5k2x	WMET	60873	79	0.0080	0.6914	0.4652	0.0067	0.0044	885.1799	0.7671	
nsga5k2x	WMET	60956	71	0.0000	0.6649	0.4631	0.0063	0.0064	966.1429	0.7272	
nsga5k2x	WMET	60786	69	0.0000	0.5597	0.4640	0.0066	0.0048	767.6948	0.5097	
nsga5k2x	WMET	60547	87	0.0160	0.5811	0.4709	0.0053	0.0043	861.2062	0.5668	
nsga5k2x	WMET	60394	73	0.0240	0.6735	0.4755	0.0065	0.0040	674.1740	0.6061	
nsga5k2x	WMET	60955	78	0.0240	0.6172	0.4824	0.0054	0.0038	290.2242	0.5350	
nsga5k2x	WMET	60874	82	0.0000	0.6559	0.4568	0.0079	0.0057	959.7602	0.6640	
nsga5k2x	WMET	60851	69	0.0080	0.5774	0.4776	0.0055	0.0038	391.2642	0.6092	
nsga5k2x	WMET	60844	67	0.0080	0.7219	0.4649	0.0070	0.0048	733.1536	0.7760	
nsga5k2x	WMET	60576	70	0.0240	0.5750	0.4673	0.0061	0.0044	771.3641	0.5155	
nsga5k2x	WMET	60780	65	0.0160	0.6265	0.4766	0.0063	0.0048	736.1905	0.6067	
nsga5k2x	WMET	60630	69	0.0320	0.5639	0.4723	0.0063	0.0046	627.6283	0.5818	
nsga5k2x	WMET	60657	73	0.0080	0.5971	0.4801	0.0052	0.0040	299.3236	0.6116	
nsga5k2x	WMET	60884	82	0.0160	0.5601	0.4688	0.0053	0.0045	753.2751	0.5790	
nsga5k2x	WMET	60661	66	0.0560	0.6585	0.4853	0.0057	0.0037	308.2755	0.6497	
nsga5k2x	WMET	60557	62	0.0480	0.6041	0.4867	0.0065	0.0043	296.6032	0.6056	
nsga5k2x	WMET	60870	80	0.0320	0.5574	0.4705	0.0059	0.0043	274.9210	0.5268	
nsga5k2x	WMET	61047	73	0.0480	0.5667	0.4736	0.0065	0.0047	675.1993	0.6079	
nsga5k2x	WMET	61068	63	0.0240	0.5863	0.4745	0.0070	0.0049	444.3444	0.6572	
nsga5k2x	WMET	60756	70	0.0080	0.6329	0.4763	0.0064	0.0037	583.6538	0.5545	
nsga5k2x	WMET	60803	76	0.0400	0.6055	0.4782	0.0063	0.0039	728.7497	0.6436	
nsga5k2x	WMET	60688	81	0.0240	0.5568	0.4786	0.0052	0.0047	654.8446	0.5696	
nsga5k2x	WMET	60493	60	0.0320	0.5702	0.4752	0.0066	0.0039	689.7495	0.5795	
nsga5k2x	WMET	60968	71	0.0240	0.6634	0.4697	0.0068	0.0055	809.8971	0.7161	
nsga5k2x	WMET	60568	73	0.0080	0.5930	0.4731	0.0060	0.0039	376.5763	0.5818	
nsga5k2x	WMET	60969	84	0.0160	0.5570	0.4713	0.0055	0.0046	461.0814	0.5679	
nsga5k2x	WMET	60785	80	0.0400	0.5723	0.4740	0.0055	0.0046	790.0354	0.5741	
nsga5k2x	WMET	61325	81	0.0080	0.6642	0.4635	0.0061	0.0053	851.4646	0.7030	
nsga5k2x	WMET	61137	71	0.0160	0.5596	0.4708	0.0064	0.0042	384.4717	0.5504	
nsga5k2x	WMET	60574	71	0.0080	0.6245	0.4691	0.0062	0.0046	504.4367	0.6207	
nsga5k2x	WMET	60890	70	0.0080	0.6206	0.4612	0.0070	0.0051	988.8458	0.6249	
nsga5k2x	WMET	60606	72	0.0240	0.6716	0.4728	0.0064	0.0040	662.1520	0.6596	
nsga5k2x	WMET	61187	74	0.0000	0.6310	0.4671	0.0063	0.0049	629.8452	0.6356	
nsga5k2x	WMET	60827	77	0.0000	0.7984	0.4576	0.0081	0.0056	1028.0475	0.9024	
nsga5k2x	WMET	60662	69	0.0080	0.5603	0.4702	0.0059	0.0048	923.6552	0.6132	
nsga10k2x	ACAD	91340	66	0.0071	0.6432	0.4986	0.0078	0.0040	230.4204	0.6266	
nsga10k2x	ACAD	83171	62	0.0496	0.6118	0.4860	0.0079	0.0046	786.0064	0.6542	
nsga10k2x	ACAD	83323	75	0.0142	0.6449	0.4978	0.0079	0.0050	6.9000	0.6276	
nsga10k2x	ACAD	82820	80	0.0213	0.5866	0.4793	0.0069	0.0048	707.8188	0.5780	
nsga10k2x	ACAD	82782	72	0.0355	0.6902	0.4862	0.0092	0.0044	808.4537	0.6289	
nsga10k2x	ACAD	82923	68	0.0213	0.6643	0.4893	0.0084	0.0049	490.1841	0.6541	
nsga10k2x	ACAD	82369	69	0.0213	0.5886	0.4922	0.0071	0.0042	677.6950	0.5872	
nsga10k2x	ACAD	81972	67	0.0071	0.6601	0.4832	0.0077	0.0044	632.9511	0.6584	
nsga10k2x	ACAD	82044	63	0.0000	0.6645	0.4891	0.0065	0.0041	488.6964	0.7556	
nsga10k2x	ACAD	83637	79	0.0213	0.6343	0.4977	0.0056	0.0046	448.6996	0.6750	
nsga10k2x	ACAD	81938	75	0.0071	0.7256	0.4889	0.0092	0.0042	652.2530	0.7297	
nsga10k2x	ACAD	81325	66	0.0071	0.6336	0.4934	0.0063	0.0041	578.0652	0.5838	
nsga10k2x	ACAD	81068	71	0.0284	0.7375	0.5018	0.0104	0.0040	291.0165	0.7575	
nsga10k2x	ACAD	81087	70	0.0142	0.6934	0.4963	0.0073	0.0050	340.3653	0.7705	
nsga10k2x	ACAD	80520	74	0.0000	0.6968	0.4834	0.0085	0.0044	515.4871	0.7163	
nsga10k2x	ACAD	81295	69	0.0071	0.5897	0.4951	0.0072	0.0041	500.1705	0.6143	
nsga10k2x	ACAD	80707	75	0.0213	0.5744	0.4777	0.0077	0.0053	625.7753	0.5062	
nsga10k2x	ACAD	81850	69	0.0355	0.6460	0.5143	0.0060	0.0037	171.1539	0.6460	
nsga10k2x	ACAD	80791	73	0.0780	0.7241	0.5062	0.0055	0.0034	457.3091	0.7100	
nsga10k2x	ACAD	81357	69	0.0142	0.7533	0.4921	0.0079	0.0040	519.3395	0.6872	
nsga10k2x	ACAD	81061	63	0.0638	0.6145	0.5098	0.0063	0.0036	308.2797	0.5918	
nsga10k2x	ACAD	80820	70	0.0355	0.6559	0.4783	0.0092	0.0051	806.9007	0.6532	
nsga10k2x	ACAD	81839	76	0.0000	0.6309	0.4644	0.0087	0.0057	1045.2532	0.6161	
nsga10k2x	ACAD	80874	69	0.0213	0.6140	0.4936	0.0100	0.0048	145.3021	0.5905	
nsga10k2x	ACAD	81812	68	0.0071	0.5539	0.4926	0.0071	0.0041	475.8413	0.6882	
nsga10k2x	ACAD	80790	75	0.0213	0.6688	0.4781	0.0073	0.0045	620.5259	0.7261	
nsga10k2x	ACAD	80757	63	0.0213	0.7101	0.4981	0.0077	0.0049	168.9043	0.5892	
nsga10k2x	ACAD	81112	64	0.0142	0.6938	0.4834	0.0098	0.0054	578.7245	0.6205	
nsga10k2x	ACAD	81413	70	0.0071	0.6925	0.4628	0.0095	0.0059	909.4066	0.7018	
nsga10k2x	ACAD	81720	70	0.0213	0.7183	0.4975	0.0085	0.0040	293.7971	0.7941	
nsga10k2x	ACAD	80990	68	0.0496	0.7030	0.4982	0.0074	0.0044	408.2357	0.6911	
nsga10k2x	ACAD	81574	58	0.0284	0.6709	0.4937	0.0095	0.0045	494.2490	0.6986	
nsga10k2x	ACAD	80622	76	0.0071	0.6583	0.4815	0.0077	0.0045	725.0106	0.6440	
nsga10k2x	ACAD	81115	65	0.0284	0.7220	0.4997	0.0068	0.0048	236.1567	0.7570	
nsga10k2x	ACAD	80970	71	0.0284	0.5427	0.4995	0.0066	0.0041	334.7648	0.5772	
nsga10k2x	ACAD	81065	73	0.0284	0.6355	0.4799	0.0085	0.0054	605.8679	0.6639	
nsga10k2x	ACAD	81308	79	0.0142	0.7096	0.4925	0.0093	0.0046	583.8681	0.7415	
nsga10k2x	ACAD	81181	73	0.0142	0.7335	0.4872	0.0085	0.0046	472.2013	0.7185	
nsga10k2x	ACAD	80812	71	0.0142	0.7943	0.4917	0.0106	0.0041	480.6604	0.8278	
nsga10k2x	ACAD	81344	63	0.0213	0.7768	0.4978	0.0090	0.0048	354.7863	0.8667	
nsga10k2x	ACAD	81626	59	0.0426	0.6176	0.5045	0.0080	0.0038	453.7931	0.6425	
nsga10k2x	ACAD	81347	80	0.0000	0.5543	0.4753	0.0073	0.0053	719.7838	0.5928	
nsga10k2x	ACAD	81689	68	0.0142	0.7302	0.4927	0.0079	0.0049	564.7256	0.8372	
nsga10k2x	ACAD	81725	65	0.0142	0.6228	0.4874	0.0069	0.0057	603.0468	0.6862	
nsga10k2x	ACAD	81205	80	0.0071	0.6433	0.4850	0.0077	0.0046	450.2018	0.6071	
nsga10k2x	ACAD	81139	72	0.0071	0.6156	0.4877	0.0088	0.0051	525.8757	0.5995	
nsga10k2x	ACAD	80578	77	0.0071	0.6579	0.4763	0.0082	0.0048	838.2732	0.7015	
nsga10k2x	ACAD	81313	58	0.0284	0.8667	0.5053	0.0138	0.0042	274.7241	0.9939	
nsga10k2x	ACAD	81010	67	0.0142	0.6982	0.4858	0.0090	0.0048	827.3102	0.6935	
nsga10k2x	ACAD	80977	75	0.0071	0.6276	0.4738	0.0082	0.0052	795.1508	0.6091	
nsga10k2x	OMET	470764	86	0.0373	0.6753	0.4906	0.0043	0.0035	2045.4108	0.6504	
nsga10k2x	OMET	496261	85	0.0000	0.6979	0.4860	0.0050	0.0053	1665.8002	0.7669	
nsga10k2x	OMET	495918	81	0.0149	0.6822	0.4883	0.0047	0.0038	2036.3531	0.7199	
nsga10k2x	OMET	498042	92	0.0149	0.6620	0.4891	0.0046	0.0034	1536.2594	0.6708	
nsga10k2x	OMET	495607	78	0.0149	0.6512	0.4827	0.0054	0.0041	1677.7196	0.6945	
nsga10k2x	OMET	494382	69	0.0448	0.7221	0.4978	0.0054	0.0033	1416.6177	0.7530	
nsga10k2x	OMET	493801	69	0.0075	0.6255	0.4847	0.0052	0.0042	1314.9666	0.6431	
nsga10k2x	OMET	492562	77	0.0149	0.6515	0.4797	0.0057	0.0041	1830.5818	0.6644	
nsga10k2x	OMET	493629	85	0.0448	0.5769	0.4915	0.0047	0.0029	1389.3908	0.5836	
nsga10k2x	OMET	494390	84	0.0075	0.6466	0.4798	0.0047	0.0041	2335.0460	0.5640	
nsga10k2x	OMET	495878	83	0.0075	0.5925	0.4763	0.0060	0.0038	935.8486	0.6110	
nsga10k2x	OMET	494266	85	0.0000	0.6266	0.4813	0.0055	0.0039	2537.4464	0.6750	
nsga10k2x	OMET	494681	89	0.0000	0.6247	0.4822	0.0046	0.0038	2010.0741	0.5998	
nsga10k2x	OMET	502938	75	0.0224	0.6065	0.4927	0.0042	0.0044	1244.4578	0.6710	
nsga10k2x	OMET	503280	78	0.0299	0.6359	0.4897	0.0047	0.0036	1626.6896	0.6303	
nsga10k2x	OMET	504101	87	0.0149	0.5905	0.4881	0.0044	0.0035	18.8000	0.6869	
nsga10k2x	OMET	503719	83	0.0075	0.7095	0.4805	0.0063	0.0048	2403.6957	0.7792	
nsga10k2x	OMET	502856	84	0.0299	0.6410	0.4846	0.0044	0.0042	1352.2980	0.7023	
nsga10k2x	OMET	505187	87	0.0149	0.6341	0.4814	0.0051	0.0039	1986.3306	0.6845	
nsga10k2x	OMET	501643	82	0.0075	0.6320	0.4824	0.0050	0.0038	2086.5280	0.7110	
nsga10k2x	OMET	503871	91	0.0000	0.6369	0.4836	0.0046	0.0034	1687.9475	0.7432	
nsga10k2x	OMET	474344	74	0.0299	0.5849	0.4930	0.0044	0.0035	1549.8729	0.6145	
nsga10k2x	OMET	336205	68	0.0224	0.5570	0.4853	0.0054	0.0039	2245.4990	0.6286	
nsga10k2x	OMET	325356	93	0.0075	0.5946	0.4879	0.0043	0.0037	1680.2558	0.6353	
nsga10k2x	OMET	326453	70	0.0224	0.6019	0.4868	0.0050	0.0050	1475.5844	0.7084	
nsga10k2x	OMET	324927	74	0.0597	0.6827	0.4914	0.0049	0.0043	2099.2571	0.7381	
nsga10k2x	OMET	325800	84	0.0224	0.5677	0.4852	0.0043	0.0035	2107.0726	0.6331	
nsga10k2x	OMET	325517	76	0.0149	0.6481	0.4814	0.0050	0.0044	2661.9478	0.6995	
nsga10k2x	OMET	327306	92	0.0075	0.6474	0.4844	0.0044	0.0047	1768.7747	0.7133	
nsga10k2x	OMET	326992	90	0.0149	0.6484	0.4854	0.0050	0.0040	1969.9429	0.6880	
nsga10k2x	OMET	326272	79	0.0299	0.5455	0.4905	0.0050	0.0033	1462.3553	0.5512	
nsga10k2x	OMET	326257	87	0.0149	0.6835	0.4791	0.0050	0.0041	2235.8274	0.7092	
nsga10k2x	OMET	326945	80	0.0224	0.6287	0.4893	0.0044	0.0087	1804.1427	0.7214	
nsga10k2x	OMET	325332	77	0.0224	0.5708	0.4908	0.0048	0.0035	957.7700	0.5356	
nsga10k2x	OMET	326730	95	0.0000	0.5902	0.4865	0.0043	0.0036	1284.8751	0.6465	
nsga10k2x	OMET	326697	78	0.0224	0.6614	0.4926	0.0043	0.0034	704.6386	0.6815	
nsga10k2x	OMET	353979	79	0.0448	0.5943	0.5014	0.0038	0.0029	71.3208	0.6570	
nsga10k2x	OMET	332930	83	0.0373	0.6513	0.4963	0.0041	0.0046	1600.5563	0.7357	
nsga10k2x	OMET	326624	95	0.0149	0.6554	0.4780	0.0054	0.0044	2443.9869	0.7649	
nsga10k2x	OMET	326385	70	0.0224	0.6239	0.4914	0.0052	0.0039	1556.2049	0.7060	
nsga10k2x	OMET	325903	83	0.0373	0.7334	0.4752	0.0053	0.0050	3084.8169	0.7539	
nsga10k2x	OMET	326652	87	0.0149	0.6160	0.4883	0.0039	0.0048	1124.5794	0.7182	
nsga10k2x	OMET	326438	83	0.0597	0.6236	0.4963	0.0039	0.0028	1598.8303	0.6424	
nsga10k2x	OMET	326016	89	0.0224	0.6973	0.4800	0.0047	0.0043	2729.9490	0.6592	
nsga10k2x	OMET	326844	79	0.0075	0.6429	0.4860	0.0053	0.0041	2095.0451	0.6826	
nsga10k2x	OMET	327647	78	0.0149	0.6284	0.4769	0.0058	0.0042	2229.8935	0.6614	
nsga10k2x	OMET	326533	81	0.0149	0.6116	0.4813	0.0050	0.0048	2152.4931	0.6732	
nsga10k2x	OMET	328330	77	0.0224	0.6686	0.4905	0.0046	0.0041	1155.2153	0.7536	
nsga10k2x	OMET	326468	80	0.0149	0.6167	0.4866	0.0050	0.0041	1733.2149	0.5874	
nsga10k2x	OMET	328477	74	0.0224	0.5995	0.4906	0.0046	0.0046	966.8528	0.6653	
nsga10k2x	PARM	626314	60	0.0000	0.6576	0.5663	0.0086	0.0065	1738.8851	0.7357	
nsga10k2x	PARM	611315	46	0.0102	0.6336	0.5701	0.0090	0.0057	1397.4963	0.6869	
nsga10k2x	PARM	600406	54	0.0000	0.7343	0.5530	0.0096	0.0067	1348.4376	0.8235	
nsga10k2x	PARM	600334	43	0.0102	0.7054	0.5588	0.0098	0.0067	1804.4118	0.7500	
nsga10k2x	PARM	602076	45	0.0102	0.7140	0.5726	0.0095	0.0092	2096.4588	0.8340	
nsga10k2x	PARM	603472	56	0.0204	0.7071	0.5608	0.0091	0.0082	2269.3925	0.7893	
nsga10k2x	PARM	599125	44	0.0204	0.7375	0.5536	0.0095	0.0068	2566.9901	0.8379	
nsga10k2x	PARM	588912	53	0.0102	0.6447	0.5504	0.0097	0.0064	2563.6304	0.6572	
nsga10k2x	PARM	586036	52	0.0408	0.7199	0.5666	0.0091	0.0079	1406.4645	0.7872	
nsga10k2x	PARM	582968	59	0.0204	0.6416	0.5580	0.0093	0.0070	2313.2175	0.7260	
nsga10k2x	PARM	584731	35	0.0510	0.6319	0.5863	0.0084	0.0059	499.7616	0.7196	
nsga10k2x	PARM	584273	49	0.0204	0.6882	0.5743	0.0082	0.0073	954.3102	0.7819	
nsga10k2x	PARM	585247	47	0.0204	0.6708	0.5685	0.0086	0.0069	1241.3708	0.6868	
nsga10k2x	PARM	585656	52	0.0102	0.6622	0.5606	0.0085	0.0066	1831.9884	0.7520	
nsga10k2x	PARM	583729	46	0.0408	0.6227	0.5734	0.0082	0.0066	1660.1655	0.7236	
nsga10k2x	PARM	584672	54	0.0102	0.7188	0.5634	0.0091	0.0078	1480.1459	0.7818	
nsga10k2x	PARM	585053	61	0.0102	0.7681	0.5445	0.0096	0.0079	2634.9689	0.8115	
nsga10k2x	PARM	585447	51	0.0000	0.6925	0.5480	0.0083	0.0071	2341.5781	0.7788	
nsga10k2x	PARM	580670	51	0.0306	0.6673	0.5632	0.0089	0.0060	2151.3233	0.7789	
nsga10k2x	PARM	581207	48	0.0102	0.7185	0.5792	0.0090	0.0069	1286.4740	0.7810	
nsga10k2x	PARM	580894	48	0.0204	0.7154	0.5730	0.0091	0.0063	1200.0060	0.8026	
nsga10k2x	PARM	580835	51	0.0306	0.6462	0.5882	0.0068	0.0055	863.3009	0.7092	
nsga10k2x	PARM	581164	51	0.0102	0.6197	0.5623	0.0084	0.0057	1658.2822	0.6349	
nsga10k2x	PARM	579631	46	0.0306	0.6233	0.5567	0.0082	0.0070	1946.6040	0.6778	
nsga10k2x	PARM	580671	59	0.0102	0.6391	0.5624	0.0091	0.0059	2332.7167	0.6700	
nsga10k2x	PARM	460641	45	0.0408	0.6730	0.5556	0.0088	0.0075	2119.9605	0.7498	
nsga10k2x	PARM	374605	60	0.0204	0.7063	0.5619	0.0083	0.0068	1144.1956	0.7521	
nsga10k2x	PARM	374194	46	0.0306	0.7284	0.5723	0.0080	0.0061	1002.0329	0.7956	
nsga10k2x	PARM	375134	55	0.0510	0.7222	0.5910	0.0080	0.0070	18.6000	0.8145	
nsga10k2x	PARM	374453	43	0.0408	0.7783	0.5712	0.0076	0.0061	1884.4783	0.7796	
nsga10k2x	PARM	374721	57	0.0102	0.6545	0.5591	0.0085	0.0068	1337.6220	0.6961	
nsga10k2x	PARM	374089	45	0.0306	0.8006	0.5492	0.0097	0.0064	2153.3409	0.9008	
nsga10k2x	PARM	374619	54	0.0000	0.7151	0.5621	0.0088	0.0081	1719.6750	0.8131	
nsga10k2x	PARM	375086	56	0.0000	0.7218	0.5672	0.0096	0.0085	1744.9333	0.8127	
nsga10k2x	PARM	375620	58	0.0102	0.6827	0.5674	0.0086	0.0071	1259.0773	0.7497	
nsga10k2x	PARM	374697	45	0.0408	0.6662	0.5961	0.0069	0.0059	446.0680	0.7053	
nsga10k2x	PARM	375686	58	0.0204	0.8071	0.5700	0.0086	0.0057	1573.5147	0.7761	
nsga10k2x	PARM	374546	51	0.0102	0.5826	0.5680	0.0094	0.0063	1061.7949	0.6101	
nsga10k2x	PARM	410585	50	0.0102	0.7064	0.5523	0.0093	0.0090	1993.6521	0.7829	
nsga10k2x	PARM	375091	45	0.0306	0.6877	0.5828	0.0086	0.0059	858.5669	0.6708	
nsga10k2x	PARM	375854	52	0.0612	0.6973	0.5785	0.0089	0.0065	967.6017	0.7775	
nsga10k2x	PARM	374436	50	0.0204	0.6855	0.5667	0.0090	0.0056	1818.4133	0.7839	
nsga10k2x	PARM	374266	46	0.0102	0.7064	0.5555	0.0083	0.0074	2595.0326	0.8197	
nsga10k2x	PARM	374519	50	0.0306	0.7225	0.5736	0.0082	0.0079	813.4926	0.8037	
nsga10k2x	PARM	374349	53	0.0000	0.7785	0.5570	0.0082	0.0069	1854.4580	0.8717	
nsga10k2x	PARM	374290	54	0.0102	0.6394	0.5492	0.0096	0.0073	2575.0802	0.7244	
nsga10k2x	PARM	374609	55	0.0306	0.7032	0.5604	0.0093	0.0068	2505.6289	0.7732	
nsga10k2x	PARM	373441	53	0.0306	0.7222	0.5637	0.0085	0.0065	2150.5657	0.7629	
nsga10k2x	PARM	374018	69	0.0000	0.7078	0.5496	0.0090	0.0072	2436.8314	0.7588	
nsga10k2x	PARM	363883	43	0.0102	0.6578	0.5803	0.0093	0.0058	1071.5990	0.6500	
nsga10k2x	PSOA	291279	77	0.0000	0.6060	0.4052	0.0080	0.0054	2171.5703	0.6399	
nsga10k2x	PSOA	244554	65	0.0290	0.6666	0.4192	0.0123	0.0061	359.3049	0.7390	
nsga10k2x	PSOA	194932	74	0.0217	0.6482	0.4154	0.0098	0.0054	1886.2383	0.5928	
nsga10k2x	PSOA	194570	78	0.0217	0.5577	0.4085	0.0089	0.0052	1474.6055	0.5609	
nsga10k2x	PSOA	195280	69	0.0000	0.6367	0.4127	0.0119	0.0048	1394.8621	0.6449	
nsga10k2x	PSOA	193293	62	0.0362	0.9730	0.4272	0.0448	0.0040	1067.3698	1.1348	
nsga10k2x	PSOA	194075	80	0.0217	0.6432	0.4070	0.0103	0.0057	2303.2615	0.6556	
nsga10k2x	PSOA	194524	71	0.0072	0.6183	0.3957	0.0106	0.0065	1265.4672	0.6400	
nsga10k2x	PSOA	194859	72	0.0362	0.5956	0.4213	0.0075	0.0048	1360.2672	0.6901	
nsga10k2x	PSOA	194721	70	0.0435	0.6169	0.4246	0.0109	0.0051	935.1683	0.5880	
nsga10k2x	PSOA	193327	77	0.0000	0.5792	0.3804	0.0113	0.0074	2833.3284	0.6039	
nsga10k2x	PSOA	194282	72	0.0000	0.6050	0.3976	0.0092	0.0062	3456.2217	0.5336	
nsga10k2x	PSOA	194632	68	0.0145	0.6520	0.4032	0.0095	0.0057	1787.5763	0.6907	
nsga10k2x	PSOA	193994	79	0.0145	0.6997	0.4049	0.0100	0.0054	2055.6839	0.6808	
nsga10k2x	PSOA	194290	75	0.0217	0.6667	0.4154	0.0089	0.0052	433.1817	0.6621	
nsga10k2x	PSOA	193480	66	0.0290	0.7181	0.4035	0.0121	0.0065	4012.7583	0.6923	
nsga10k2x	PSOA	194518	65	0.0290	0.6420	0.4264	0.0087	0.0048	1213.7677	0.6323	
nsga10k2x	PSOA	194840	73	0.0072	0.6924	0.4039	0.0134	0.0061	3712.8533	0.7069	
nsga10k2x	PSOA	193917	66	0.0435	0.5480	0.4284	0.0064	0.0038	932.8420	0.5606	
nsga10k2x	PSOA	193513	57	0.0435	0.6146	0.4295	0.0076	0.0052	517.6500	0.5676	
nsga10k2x	PSOA	194205	67	0.0362	0.6549	0.4150	0.0105	0.0053	1233.4667	0.6499	
nsga10k2x	PSOA	195084	69	0.0145	0.6500	0.4037	0.0093	0.0065	2932.6910	0.6800	
nsga10k2x	PSOA	194072	61	0.0435	0.7247	0.4352	0.0110	0.0041	524.1176	0.6791	
nsga10k2x	PSOA	193701	93	0.0072	0.6082	0.3900	0.0092	0.0066	3110.3998	0.6290	
nsga10k2x	PSOA	194032	84	0.0072	0.7477	0.4018	0.0109	0.0056	1301.8776	0.7543	
nsga10k2x	PSOA	193537	64	0.0290	0.6624	0.4182	0.0097	0.0046	1577.2432	0.6846	
nsga10k2x	PSOA	194564	74	0.0145	0.6588	0.4042	0.0097	0.0057	2878.9840	0.6403	
nsga10k2x	PSOA	194247	64	0.0072	0.6217	0.4116	0.0100	0.0055	1523.8733	0.5986	
nsga10k2x	PSOA	193317	63	0.0217	0.6281	0.4144	0.0116	0.0045	1434.9764	0.5977	
nsga10k2x	PSOA	194335	72	0.0217	0.6158	0.4140	0.0080	0.0048	903.7541	0.5987	
nsga10k2x	PSOA	193554	66	0.0362	0.6873	0.4259	0.0096	0.0049	37.5000	0.6895	
nsga10k2x	PSOA	194196	60	0.0217	0.6222	0.4015	0.0115	0.0066	3596.3552	0.5619	
nsga10k2x	PSOA	195227	78	0.0072	0.6574	0.4044	0.0092	0.0053	1517.0724	0.6787	
nsga10k2x	PSOA	194732	67	0.0145	0.7117	0.4136	0.0094	0.0051	1050.3387	0.7330	
nsga10k2x	PSOA	193979	72	0.0290	0.6407	0.4247	0.0088	0.0049	1079.3746	0.6643	
nsga10k2x	PSOA	193417	82	0.0145	0.5667	0.4074	0.0097	0.0059	2889.9178	0.6136	
nsga10k2x	PSOA	192644	73	0.0072	0.6141	0.3968	0.0115	0.0062	3060.7351	0.5561	
nsga10k2x	PSOA	193584	71	0.0072	0.6620	0.4093	0.0097	0.0057	1507.3496	0.7226	
nsga10k2x	PSOA	194450	62	0.0217	0.6464	0.4160	0.0101	0.0052	975.6860	0.6780	
nsga10k2x	PSOA	194974	70	0.0072	0.6622	0.4136	0.0105	0.0061	1635.1408	0.7048	
nsga10k2x	PSOA	194674	60	0.0217	0.7693	0.4174	0.0130	0.0055	1661.3107	0.7686	
nsga10k2x	PSOA	194712	70	0.0145	0.6387	0.4111	0.0111	0.0062	2813.7828	0.6616	
nsga10k2x	PSOA	193210	72	0.0072	0.7258	0.4138	0.0094	0.0048	1720.7796	0.6616	
nsga10k2x	PSOA	194334	72	0.0362	0.7208	0.4267	0.0089	0.0049	217.1526	0.7738	
nsga10k2x	PSOA	193403	79	0.0145	0.7657	0.4187	0.0120	0.0053	860.1984	0.7430	
nsga10k2x	PSOA	193141	74	0.0217	0.5827	0.4045	0.0102	0.0054	2502.8583	0.4972	
nsga10k2x	PSOA	194745	74	0.0145	0.6040	0.4196	0.0079	0.0059	1815.7528	0.6311	
nsga10k2x	PSOA	194297	66	0.0435	0.6532	0.4270	0.0124	0.0042	459.6438	0.5001	
nsga10k2x	PSOA	193768	74	0.0145	0.6821	0.4134	0.0091	0.0054	2616.7166	0.6327	
nsga10k2x	PSOA	193998	69	0.0217	0.6562	0.4088	0.0087	0.0052	2136.7876	0.5743	
nsga10k2x	WAMS	224753	99	0.0147	0.6076	0.5288	0.0034	0.0034	906.9695	0.6779	
nsga10k2x	WAMS	223615	117	0.0098	0.6321	0.5270	0.0030	0.0032	187.8636	0.6326	
nsga10k2x	WAMS	221280	106	0.0000	0.5799	0.5300	0.0033	0.0022	362.4779	0.6746	
nsga10k2x	WAMS	221656	118	0.0147	0.6197	0.5336	0.0026	0.0044	368.3146	0.7117	
nsga10k2x	WAMS	215971	113	0.0245	0.6239	0.5373	0.0027	0.0021	174.6019	0.6806	
nsga10k2x	WAMS	214518	110	0.0147	0.6472	0.5315	0.0030	0.0025	11.3000	0.6743	
nsga10k2x	WAMS	212354	120	0.0441	0.6029	0.5272	0.0028	0.0023	1012.7343	0.5088	
nsga10k2x	WAMS	214541	101	0.0294	0.6725	0.5325	0.0032	0.0044	491.2070	0.7461	
nsga10k2x	WAMS	214553	120	0.0049	0.6073	0.5246	0.0031	0.0038	437.3627	0.6564	
nsga10k2x	WAMS	215394	116	0.0245	0.6263	0.5343	0.0026	0.0031	426.4700	0.6883	
nsga10k2x	WAMS	215081	119	0.0147	0.6161	0.5300	0.0030	0.0046	307.6146	0.7110	
nsga10k2x	WAMS	214196	109	0.0441	0.6518	0.5344	0.0030	0.0022	167.5345	0.6970	
nsga10k2x	WAMS	214112	117	0.0098	0.6533	0.5273	0.0030	0.0025	541.2297	0.6754	
