config	inst	time	count	best	spr	hv	gd	
rs50k	#2	977899	21	0.0000	0.7901	0.0331	0.1381	
rs50k	#2	976497	18	0.0000	0.7722	0.0456	0.1449	
rs50k	#2	1029393	25	0.0000	0.7699	0.0267	0.1187	
rs50k	#2	1108184	24	0.0000	0.7266	0.0424	0.1331	
rs50k	#2	1072777	17	0.0000	0.8347	0.0463	0.1664	
rs50k	#2	1016030	19	0.0000	0.8092	0.0350	0.1677	
rs50k	#2	992752	18	0.0000	0.8337	0.0595	0.1401	
rs50k	#2	992459	21	0.0000	0.9357	0.0318	0.1273	
rs50k	#2	992455	21	0.0000	0.7597	0.0347	0.1452	
rs50k	#2	991557	27	0.0000	0.8609	0.0431	0.1312	
rs50k	#2	991827	25	0.0000	0.7892	0.0436	0.1064	
rs50k	#2	991964	14	0.0000	0.8880	0.0781	0.1593	
rs50k	#2	992806	27	0.0000	0.8556	0.0223	0.1272	
rs50k	#2	991790	21	0.0000	0.8178	0.0419	0.1220	
rs50k	#2	991958	19	0.0000	0.7663	0.0499	0.1474	
rs50k	#2	992518	26	0.0000	0.7641	0.0298	0.1258	
rs50k	#2	992205	20	0.0000	0.7689	0.0398	0.1442	
rs50k	#2	991935	17	0.0000	0.7965	0.0382	0.1646	
rs50k	#2	991666	25	0.0000	0.8222	0.0335	0.1146	
rs50k	#2	992125	22	0.0000	0.7841	0.0348	0.1539	
rs50k	#2	991548	23	0.0000	0.7938	0.0303	0.1203	
rs50k	#2	991930	32	0.0000	0.8900	0.0311	0.1103	
rs50k	#2	991909	15	0.0000	0.7854	0.0491	0.1530	
nsga50k2x	#3	1216641	74	0.0360	0.6413	0.4228	0.0131	
nsga50k2x	#3	1223916	71	0.0270	0.7541	0.4101	0.0143	
nsga50k2x	#3	1222287	72	0.0270	0.5903	0.4120	0.0101	
nsga50k2x	#3	1226697	69	0.0090	0.9543	0.4183	0.0302	
nsga50k2x	#3	1219850	72	0.0090	0.6239	0.4090	0.0106	
nsga50k2x	#3	1220552	54	0.0270	0.6277	0.4440	0.0090	
nsga50k2x	#3	1228608	68	0.0180	0.7172	0.4375	0.0128	
nsga50k2x	#3	1220206	82	0.0000	0.9489	0.3999	0.0246	
nsga50k2x	#3	1219786	77	0.0090	0.6843	0.4049	0.0115	
nsga50k2x	#3	1225220	79	0.0270	0.6161	0.4326	0.0085	
nsga50k2x	#3	1226959	77	0.0360	0.5821	0.4356	0.0088	
nsga50k2x	#3	1225575	82	0.0180	0.6678	0.4239	0.0080	
nsga50k2x	#3	1225697	76	0.0180	0.8084	0.4134	0.0211	
