=============================================================
Instance #0
=============================================================

Cycle #0 (61631 ms; 59 best solutions)
13.3899; 151.5; 80472.8444;  [3 2 2 6 3 4 1 1 1 1 6 4 2 1 2 6 1 3 1 4 1 1 2 1 3 2 2 1 1 5 3 1 3 1 2 2 4 1 1 4]
18.8044; 146.7; 81300.9826;  [1 1 2 7 1 6 5 3 1 1 6 4 1 1 2 3 1 2 1 4 1 3 2 3 1 2 3 3 1 4 4 1 5 6 2 4 3 1 1 6]
30.0914; 137.8; 83652.2818;  [2 2 5 7 4 1 6 8 1 3 2 3 2 3 3 5 2 2 1 7 1 1 4 6 1 3 4 6 2 2 4 8 6 5 5 5 5 1 2 8]
11.6509; 153.3; 80310.5759;  [2 4 1 2 4 5 1 6 2 1 1 4 1 1 1 2 1 5 2 3 1 1 4 1 2 4 3 2 2 1 2 6 4 1 2 2 2 1 1 3]
10.0629; 154.6; 80020.6002;  [2 3 1 2 4 5 1 1 2 1 3 4 1 1 1 2 1 1 1 2 1 1 2 1 5 5 2 1 1 2 2 3 3 1 2 4 4 1 2 4]
12.8471; 152.5; 80658.6711;  [2 3 1 2 4 5 1 1 2 1 3 4 1 1 1 1 1 1 1 6 1 2 2 1 3 5 2 7 2 3 4 2 3 1 2 3 4 1 3 4]
13.3596; 151.7; 80569.8952;  [1 1 2 4 3 2 1 6 1 3 1 1 1 1 3 1 1 2 5 2 3 1 1 8 2 4 2 2 2 3 2 3 2 1 1 6 6 2 2 1]
19.3689; 146.3; 81441.825;  [2 2 5 8 5 5 2 3 1 3 3 3 1 2 1 6 1 2 2 2 1 6 2 5 2 4 2 6 2 1 2 2 2 1 4 6 2 1 1 4]
22.8585; 142.7; 81832.8183;  [1 1 2 7 1 1 5 1 1 1 6 8 2 1 2 6 1 2 6 4 1 1 2 1 1 2 5 3 1 6 4 1 3 1 2 8 3 1 1 8]
24.0154; 142.5; 82341.5097;  [5 1 2 8 1 3 4 3 1 3 4 5 1 3 4 4 1 1 2 6 1 1 3 7 2 3 4 7 2 6 1 1 3 2 4 3 1 2 3 5]
9.7405; 155.6; 80347.7664;  [4 4 1 2 1 3 2 1 1 1 1 1 1 1 1 4 1 2 1 3 1 1 2 1 1 2 2 2 7 6 2 1 4 1 4 1 1 5 1 5]
19.6793; 145.8; 81396.677;  [1 4 1 2 2 5 2 5 2 2 5 2 1 1 1 7 1 4 1 4 1 1 4 8 2 1 1 4 4 2 4 1 5 1 2 6 4 2 1 5]
10.0263; 154.8; 80141.7053;  [2 4 2 8 5 5 1 6 1 4 2 7 1 1 2 3 1 2 1 2 1 1 2 1 3 3 2 3 3 5 2 1 1 1 2 1 5 1 1 1]
31.7145; 137.1; 84303.5603;  [2 2 7 7 4 1 6 8 1 3 4 3 2 3 3 5 2 2 1 7 1 1 1 7 6 3 4 6 2 1 6 8 6 5 5 8 5 1 2 8]
20.1353; 145.6; 81542.5271;  [3 2 1 7 5 8 2 6 1 1 2 7 1 2 4 5 1 2 3 5 2 1 2 5 1 4 4 3 2 1 2 7 2 1 1 3 3 2 1 3]
18.7979; 147; 81463.6885;  [1 2 2 7 1 3 5 7 1 4 1 4 3 1 5 6 1 3 1 4 1 1 2 1 1 2 1 3 1 2 4 1 3 4 4 3 6 1 1 6]
35.3928; 135.4; 85684.0656;  [2 4 5 8 2 3 8 8 1 6 5 4 2 1 1 7 1 1 8 7 3 1 2 8 4 2 4 8 1 7 6 4 6 2 5 7 3 1 2 8]
14.2681; 150.5; 80547.1823;  [1 1 2 4 3 6 1 6 1 3 1 1 1 1 2 1 1 2 5 2 2 1 1 6 2 2 2 2 2 2 5 8 7 1 1 7 3 1 2 1]
20.0676; 145.7; 81573.1525;  [1 1 2 7 3 3 5 3 1 1 1 4 1 1 2 6 1 3 1 4 5 1 4 5 1 2 5 3 1 2 2 1 3 6 3 3 4 1 1 6]
11.8717; 153.1; 80359.0846;  [2 3 1 5 3 5 1 1 2 1 3 4 1 1 1 2 1 2 1 1 1 1 2 1 5 5 2 1 1 2 2 8 6 2 2 5 4 1 2 4]
6.015; 157.3; 79010.465;  [2 1 1 1 3 5 1 1 1 1 3 3 1 1 1 2 1 1 2 2 1 1 4 2 1 5 2 1 1 2 2 1 2 3 2 1 1 1 1 1]
12.5607; 152.7; 80590.6428;  [2 2 1 5 4 5 1 4 3 2 3 3 1 1 1 2 1 1 1 5 1 1 2 1 3 6 2 1 1 3 2 2 2 1 2 2 4 1 1 6]
24.1252; 142.4; 82355.0129;  [1 1 4 8 1 2 4 5 1 7 6 4 1 1 2 8 2 3 2 6 1 1 2 7 1 3 7 3 1 2 1 6 1 2 2 5 5 1 2 3]
7.0757; 156.5; 79210.9469;  [2 1 2 4 1 3 3 4 1 4 1 3 1 1 2 3 1 1 1 2 1 1 1 1 1 3 2 1 8 5 1 1 2 1 4 3 1 1 1 1]
26.6876; 139.9; 82635.7614;  [1 1 2 7 1 1 5 1 1 4 6 8 2 1 2 6 1 2 6 4 1 1 3 7 1 2 5 6 1 6 4 4 3 5 2 8 3 1 1 5]
9.4712; 156; 80401.7548;  [4 1 2 8 1 2 3 1 1 1 4 6 1 1 2 3 1 2 1 3 7 1 2 1 3 2 1 1 1 4 2 1 2 1 1 4 3 1 1 1]
24.727; 142.3; 82720.2421;  [1 3 2 7 1 1 5 1 1 1 6 8 2 1 2 5 1 2 7 4 1 1 2 3 1 2 5 3 7 6 4 1 3 1 2 8 3 2 1 8]
34.5727; 135.5; 85215.9209;  [3 2 3 3 2 5 5 8 1 3 7 7 2 1 6 8 1 4 6 7 1 3 2 7 5 2 6 7 2 3 3 8 8 3 1 6 3 2 2 7]
19.5396; 146.2; 81533.3601;  [1 4 1 2 2 5 2 1 2 5 2 2 1 2 2 3 1 3 1 5 1 1 2 7 4 4 2 8 3 2 5 4 5 3 3 7 4 1 1 6]
24.8355; 141.5; 82342.7038;  [1 2 6 7 2 1 6 8 1 3 3 2 1 2 2 2 1 3 1 5 1 1 3 7 4 6 2 5 4 1 5 4 5 4 3 7 4 1 1 6]
19.6263; 146.1; 81500.8764;  [1 2 1 4 2 1 3 2 1 1 3 7 5 3 1 4 1 1 4 3 1 1 3 5 1 3 4 1 3 3 3 3 6 1 3 5 2 1 1 6]
33.4248; 137; 85235.3074;  [2 2 2 2 3 2 7 8 1 2 3 5 1 2 4 5 1 1 7 7 3 5 3 7 4 2 8 8 3 2 5 6 4 3 4 7 3 4 2 7]
17.3224; 147.7; 80910.2949;  [2 5 1 6 1 3 2 7 1 2 1 5 2 1 1 3 1 2 3 2 1 5 3 5 2 4 1 3 2 3 2 6 5 3 1 5 3 1 1 4]
26.077; 140.4; 82597.5296;  [2 1 7 8 1 3 3 2 1 4 3 6 1 1 5 5 1 1 1 7 1 1 2 7 1 3 2 1 8 1 1 8 2 4 3 5 1 5 1 8]
14.0834; 150.7; 80540.0389;  [2 1 2 8 5 5 5 1 1 3 5 7 1 1 2 2 2 1 1 2 1 1 2 6 1 3 3 8 1 4 2 1 2 1 2 1 1 1 1 1]
23.1884; 142.6; 81956.8903;  [1 1 2 2 1 6 5 8 1 1 4 4 3 1 2 7 1 2 1 8 1 2 2 8 1 2 3 3 1 5 7 1 3 4 2 4 2 1 1 6]
17.8714; 147.6; 81204.2033;  [2 1 1 2 3 5 1 3 2 1 4 4 1 2 2 2 1 2 2 8 2 1 4 6 3 4 2 1 2 2 3 3 2 3 2 8 2 3 1 4]
4.0596; 165.5; 81808.3782;  [4 2 4 2 8 2 1 1 1 1 1 1 7 1 1 1 1 2 1 1 5 2 1 1 1 7 1 2 4 3 1 1 3 1 1 3 4 1 1 1]
21.8997; 143.6; 81687.766;  [1 3 1 7 1 1 5 3 1 1 6 4 2 1 2 5 1 1 7 4 1 1 2 1 1 2 5 3 1 5 2 1 3 1 2 8 3 1 1 8]
34.3836; 135.7; 85217.1022;  [2 4 5 8 2 1 8 8 1 6 5 4 2 1 1 7 1 1 8 7 2 1 2 8 4 2 2 7 1 7 6 4 6 2 5 7 3 1 2 8]
25.0929; 140.6; 82111.4783;  [2 1 7 8 6 3 3 4 1 4 3 6 1 1 3 5 1 1 1 7 1 1 2 6 4 3 2 1 8 1 1 8 2 4 3 5 1 1 1 8]
35.5856; 134.8; 85483.0385;  [2 4 5 8 2 1 8 8 1 2 5 4 1 1 4 7 1 1 8 7 2 2 2 8 4 2 2 7 6 7 4 4 6 1 5 7 2 4 2 8]
15.8865; 148.6; 80551.8935;  [2 1 7 8 1 3 1 4 1 4 1 5 1 1 5 3 1 1 1 6 1 1 1 1 1 3 5 1 1 1 6 6 2 1 2 2 1 1 1 3]
12.3765; 152.9; 80584.7427;  [2 1 7 1 1 3 3 2 1 4 7 5 1 1 2 5 1 1 1 2 1 1 2 1 2 7 2 5 1 1 1 1 2 5 2 1 1 1 1 2]
20.3537; 144.8; 81319.1745;  [2 2 3 7 4 1 1 8 1 3 1 1 1 3 3 6 1 2 2 5 2 1 1 2 5 3 3 5 2 5 4 6 4 2 4 3 3 1 2 6]
18.2019; 147.1; 81168.7623;  [2 2 1 7 3 1 1 8 1 3 1 1 1 3 3 6 1 2 2 5 2 1 1 4 5 3 3 1 2 5 7 6 4 2 2 3 3 1 2 4]
30.42; 137.5; 83719.1437;  [1 1 2 7 3 1 5 3 1 1 6 8 1 1 2 6 1 2 6 6 3 3 6 5 1 1 5 3 1 4 4 5 3 1 5 8 5 1 1 8]
14.8012; 149.6; 80384.5796;  [4 1 2 8 1 2 3 4 1 1 4 6 1 4 2 2 1 2 1 3 2 1 2 1 3 2 1 1 1 2 2 1 2 1 1 4 6 1 1 6]
28.7289; 139.1; 83475.0107;  [1 1 4 8 1 2 2 5 1 1 5 8 1 4 7 8 1 3 4 7 3 4 4 5 2 2 6 7 1 2 5 6 4 1 3 5 3 1 1 3]
5.2475; 159.8; 79731.1287;  [3 1 1 1 3 1 1 5 3 1 2 3 1 1 1 2 1 1 1 1 1 1 1 2 1 2 5 1 1 6 2 1 2 3 2 1 5 1 1 1]
17.9207; 147.3; 81120.7499;  [1 2 1 7 3 1 1 5 1 3 1 1 1 3 4 4 1 5 2 3 1 3 2 4 4 3 3 1 4 3 6 7 4 2 2 1 2 1 1 6]
36.3136; 134.2; 85572.5184;  [2 6 4 8 2 3 8 8 1 2 5 4 2 3 5 5 1 1 3 7 5 2 3 8 4 2 4 8 1 3 6 8 3 4 5 7 2 1 3 8]
22.3494; 143.4; 81856.3169;  [1 1 4 8 1 2 5 4 1 5 3 4 1 1 2 4 1 1 2 3 3 1 7 7 1 3 4 2 2 2 1 1 1 1 1 1 3 1 1 7]
28.7659; 138.7; 83341.5132;  [1 3 8 7 1 1 5 1 1 1 6 8 1 1 2 5 1 2 6 5 2 2 4 4 1 1 5 3 4 2 3 3 3 4 3 8 4 1 1 8]
15.2184; 149.2; 80473.9613;  [2 1 7 8 1 3 1 4 1 3 1 7 1 1 2 7 3 1 1 2 1 1 1 1 1 2 5 1 1 1 4 8 2 1 2 2 1 1 1 3]
39.1791; 133.5; 86928.0745;  [2 6 4 8 6 1 8 8 1 2 5 7 2 3 8 5 1 1 5 4 1 2 3 8 4 2 4 8 1 4 6 7 3 1 5 7 2 1 6 8]
33.4735; 136.4; 85011.4545;  [1 1 4 8 1 2 2 2 1 1 5 8 1 4 7 6 1 4 7 7 3 3 6 8 2 3 6 3 2 2 2 8 8 1 2 7 3 2 1 7]
27.386; 139.8; 83046.5399;  [2 1 7 8 1 3 3 2 1 5 3 6 1 1 5 5 1 1 1 7 1 1 2 7 1 1 3 1 8 1 5 8 2 4 3 5 1 5 1 8]
10.1393; 153.7; 79705.2304;  [3 1 1 1 3 1 1 4 3 1 2 3 1 1 1 2 1 1 1 1 1 1 1 2 2 2 5 1 1 3 2 1 2 1 2 1 2 1 1 7]

Cycle #1 (59009 ms; 54 best solutions)
7.8568; 157.8; 80307.7906;  [1 4 2 2 2 4 2 2 1 4 1 3 2 8 1 1 1 2 1 5 1 2 1 2 3 1 5 1 3 1 4 1 2 1 5 2 2 1 1 1]
8.3978; 157.7; 80589.9008;  [1 4 2 1 2 4 2 7 1 4 1 3 1 7 1 1 1 2 1 5 5 2 1 2 3 1 8 1 1 1 3 1 1 1 2 2 1 1 1 1]
21.7313; 143.9; 81684.6597;  [1 3 2 1 2 3 7 4 1 4 2 3 1 2 7 4 1 1 1 3 1 1 1 6 2 2 3 4 3 3 3 6 4 2 4 6 2 1 1 6]
22.0504; 143.7; 81797.7627;  [1 3 7 8 2 3 1 8 1 1 3 4 1 1 2 7 1 1 2 4 1 1 2 6 1 8 3 1 7 1 2 7 2 3 1 3 1 2 3 4]
20.1098; 144.9; 81240.9248;  [1 5 2 1 2 7 4 5 1 3 2 4 1 4 2 6 1 3 3 3 1 1 2 3 1 2 2 4 3 1 1 2 1 1 5 6 2 1 1 8]
10.533; 154.8; 80428.3617;  [1 7 1 1 2 3 6 1 2 1 1 3 1 2 2 4 1 1 3 1 2 2 1 3 1 1 1 2 1 1 2 4 2 1 5 2 2 1 3 1]
8.9086; 155.9; 79998.0913;  [1 2 2 1 1 4 2 6 1 1 1 2 2 1 1 1 1 1 6 4 5 1 1 2 1 1 3 1 1 4 2 1 1 1 2 2 3 1 2 1]
39.0244; 135; 87591.8419;  [2 6 8 8 5 5 8 8 2 4 8 8 2 1 4 8 1 2 4 8 2 2 4 7 4 5 1 3 1 3 4 6 3 8 5 5 4 1 4 8]
9.7522; 155.1; 80102.3074;  [1 2 2 1 5 4 2 6 1 1 1 2 2 1 2 1 1 3 4 4 2 1 1 4 2 7 1 1 1 4 2 1 1 1 2 2 3 1 2 1]
