=============================================================
Instance #0
=============================================================

Cycle #0 (91340 ms; 66 best solutions)
7,3321; 166,3; 84064,8715;  [7 1 1 2 3 2 1 1 2 3 1 3 1 2 2 2 1 2 1 2 4 1 1 1 2 2 2 4 2 3 5 2 2 1 1 2 1 2 3 1]
10,0648; 163,7; 84414,0949;  [7 1 1 2 3 2 1 1 2 3 1 8 1 2 5 2 1 2 1 2 4 1 2 1 2 2 2 3 2 3 1 4 2 3 1 4 1 2 3 1]
28,9366; 143,8; 85793,7909;  [1 1 5 5 3 1 3 6 1 2 2 7 2 3 4 5 2 4 4 7 1 2 1 6 5 3 3 6 5 3 3 5 3 4 2 6 3 2 3 6]
6,3727; 169,4; 85030,522;  [7 1 1 2 1 2 1 1 1 3 1 3 7 2 2 2 1 2 1 2 3 2 1 1 2 2 2 2 2 2 1 3 1 2 1 2 1 2 3 1]
22,0677; 150,2; 84903,4523;  [1 1 5 5 3 1 2 3 1 1 1 7 1 2 2 8 1 4 3 4 2 1 1 5 1 2 2 4 4 1 5 7 2 3 1 5 2 2 3 3]
7,8709; 163,8; 83204,3637;  [1 1 2 2 3 2 1 1 2 3 1 3 1 2 3 2 1 2 1 2 4 1 1 1 1 2 2 3 2 2 2 4 2 3 1 3 1 2 3 1]
30,6567; 143,6; 86717,129;  [1 1 5 8 3 2 3 8 1 5 5 8 2 3 4 2 1 3 3 8 1 4 2 6 4 2 4 4 3 5 5 4 3 7 4 5 3 2 3 6]
18,0593; 154,7; 84753,3479;  [1 6 1 2 3 2 1 2 3 2 1 6 1 2 5 1 1 4 1 7 2 3 2 1 1 2 4 4 4 2 1 4 3 3 1 5 1 1 3 7]
15,5923; 157,3; 84549,3642;  [1 5 6 1 3 1 2 3 1 5 1 8 1 3 2 7 1 2 3 2 1 2 1 3 2 2 1 2 3 2 3 4 5 4 1 3 2 1 2 2]
19,2842; 153,2; 84672,6503;  [1 1 3 5 2 2 2 3 1 1 1 1 4 2 2 8 1 4 3 4 2 1 1 5 4 2 2 4 4 3 5 3 2 3 1 5 2 2 3 3]
21,9642; 151,2; 85347,2195;  [1 5 4 8 6 1 2 6 1 4 3 3 3 3 5 8 1 4 1 2 2 3 1 3 4 2 2 3 3 1 3 8 3 2 1 6 1 2 3 3]
10,2315; 162,1; 83712,984;  [1 4 2 2 1 2 1 1 2 3 4 5 1 2 3 2 1 2 1 2 4 1 3 1 1 2 2 3 2 2 4 3 6 3 1 3 1 2 2 1]
