=============================================================
Instance #0
=============================================================

Cycle #0 (69924 ms; 14 best solutions)
27.0641; 147.7; 86657.6489;  [2 5 3 6 1 6 1 3 1 4 1 8 2 7 6 9 2 3 5 1 2 1 1 8 4 6 5 3 3 3 7 8 7 3 3 5 5 9 2 3]
20.3869; 158.3; 87851.9165;  [4 1 8 7 9 4 5 2 4 4 1 7 1 4 3 2 1 5 1 1 7 2 1 2 6 5 4 6 2 8 8 1 8 4 3 1 5 4 4 3]
29.3078; 147.4; 87753.3992;  [1 2 9 7 5 3 6 5 2 5 4 1 4 4 1 4 3 2 5 1 1 4 2 6 5 2 3 7 4 8 5 3 2 9 4 1 4 4 6 6]
21.9177; 151.4; 85369.1083;  [3 5 4 1 4 4 3 2 1 3 6 1 1 4 4 1 2 1 4 1 4 6 5 5 5 6 5 2 4 2 8 6 6 2 1 4 7 1 1 4]
38.6515; 140.8; 90171.3343;  [2 3 1 9 6 6 9 9 1 1 9 1 3 5 7 3 2 5 6 5 4 3 2 5 6 9 9 6 7 1 9 4 4 3 2 7 5 2 5 9]
38.8698; 140.7; 90232.2182;  [6 1 6 2 2 9 4 2 4 2 5 8 1 6 9 8 1 2 6 9 2 1 9 6 1 3 2 6 3 3 7 4 7 7 9 5 4 2 3 7]
24.5798; 148.6; 85675.8112;  [1 5 6 1 4 4 1 8 2 5 2 7 3 2 3 3 4 2 1 3 3 9 1 2 6 5 9 5 6 3 1 8 1 2 2 3 2 1 3 9]
35.8007; 142; 89038.3102;  [1 8 6 8 4 1 5 7 3 2 2 5 3 3 4 9 4 3 1 8 4 5 2 9 1 9 9 9 1 5 6 7 3 5 3 1 4 4 5 5]
32.603; 144.9; 88545.7791;  [1 6 1 3 6 9 5 2 2 4 5 7 1 2 8 7 2 8 2 2 1 1 1 8 8 6 5 5 3 8 5 9 5 4 1 9 6 4 5 6]
42.3812; 140.4; 92124.3561;  [1 2 1 3 8 5 9 5 3 2 6 6 1 8 8 9 3 4 4 9 4 6 4 8 3 7 4 5 9 6 6 5 7 5 1 7 7 2 5 9]
