inst	noh	mks	cst
I1	129.9662	349.3	243714.9207
I1	22.3582	456.9	232298.9772
I1	61.4489	417.8	236238.983
I1	88.035	391.3	238854.606
I1	34.5521	444.7	233510.1542
I1	86.0163	393.3	238724.6224
I1	126.8423	352.4	243430.3207
I1	46.2545	433	234616.0556
I1	133.249	346	244125.3652
I1	121.5597	357.7	242763.9758
I1	66.6879	412.6	236867.2813
I1	54.1611	425.1	235630.393
I1	109.1699	370.1	241377.3304
I1	57.3785	421.9	235740.7008
I1	83.5213	395.8	238284.2528
I1	114.7829	364.5	241920.1283
I1	84.7479	394.5	238789.2951
I1	50.8476	428.4	235066.1283
I1	119.5615	359.7	242557.9937
I1	81.1898	398.1	238354.148
I1	31.3668	447.9	233189.8222
I1	54.0566	425.2	235304.6655
I1	38.4494	440.8	233867.5653
I1	41.1854	438.1	234111.6487
I1	136.8924	342.4	244539.1342
I1	125.5451	353.7	243249.5428
I1	67.0595	412.2	236708.1365
I1	58.1453	421.1	235904.428
I1	16.5867	462.7	231693.8655
I1	96.4935	382.8	239762.3993
I1	123.7552	355.5	243065.1809
I1	18.6702	460.6	231922.6577
I1	19.7774	459.5	232015.3111
I1	63.2317	416.1	236257.2486
I1	133.6477	345.6	244191.4613
I1	51.4549	427.8	235162.7469
I1	86.0534	393.2	239029.9252
I1	50.4506	428.8	235068.1316
I1	62.1502	417.1	236322.8948
I1	38.0227	441.3	233760.0906
I1	87.1278	392.2	238693.7979
I1	126.3789	352.9	243323.7814
I1	90.3499	388.9	239433.5767
I1	136.6541	342.6	244509.1108
I1	25.0579	454.2	232559.4452
I1	91.1773	388.1	239239.4022
I1	76.8625	402.4	237624.3185
I1	83.6028	395.7	238313.1982
I1	75.4438	403.8	237524.048
I1	80.4662	398.8	238027.9492
I1	132.8447	346.4	244056.8405
I1	49.4878	429.8	235006.3222
I1	24.3335	455	232465.0696
I1	78.6514	400.6	237933.6605
I1	79.309	400	237893.7259
I1	72.1481	407.1	237400.7464
I1	119.4403	359.8	242474.6831
I1	55.6011	423.7	235509.3728
I1	125.613	353.7	243199.2345
I1	18.1415	461.2	231861.0571
I1	68.5455	410.7	236900.1825
I1	118.5812	360.7	242385.6171
I1	42.7825	436.5	234326.1447
I1	65.3615	413.9	236718.8947
I1	88.6652	390.6	238893.7515
I1	109.6701	369.6	241528.0771
I1	80.9534	398.3	238221.1185
I1	29.9511	449.3	233097.8545
I1	23.1218	456.2	232332.4354
I1	34.5788	444.7	233429.0963
I1	45.2735	434	234515.7104
I1	55.1533	424.1	235445.8414
I1	121.1468	358.1	242828.6714
I1	46.8493	432.4	234755.8349
I1	117.9948	361.3	242240.1244
I1	60.5484	418.7	236064.8008
I1	134.7629	344.5	244334.6825
I1	103.1594	376.1	240786.4955
I1	76.6472	402.6	237825.5255
I1	115.0518	364.2	242010.4337
I1	89.3604	389.9	239214.403
I1	94.4452	384.8	239711.8419
I1	64.658	414.6	236475.2318
I1	134.4895	344.8	244205.1391
I1	18.9075	460.4	231955.4919
I1	75.2831	404	237674.6733
I1	58.3739	420.9	235825.3662
I1	56.5479	422.7	235678.1027
I1	64.7829	414.5	236448.8171
I1	34.1579	445.1	233480.3831
I1	71.6578	407.6	237099.1056
I1	26.0498	453.2	232644.2552
I1	22.9654	456.3	232323.0338
I1	61.9524	417.3	236167.4265
I1	30.5654	448.7	233049.9232
I1	129.3619	349.9	243683.0182
I1	36.2606	443	233662.1317
I1	126.8963	352.4	243380.7557
I1	83.4469	395.8	238506.7024
I1	126.0402	353.3	243206.6631
I1	132.3618	346.9	243996.881
I1	133.0474	346.2	244064.324
I1	20.4935	458.8	232090.9146
I1	27.2585	452	232754.0674
I1	26.6901	452.6	232693.7089
I1	133.5645	345.7	244127.9564
I1	94.5814	384.7	239675.4927
I1	39.3123	440	234076.042
I1	114.0071	365.3	241817.1486
I1	69.4748	409.8	236956.1156
I1	63.547	415.7	236398.488
I1	40.5406	438.7	234154.4034
I1	88.5764	390.7	238942.7966
I1	121.2532	358	242752.9924
I1	122.6878	356.6	242930.4389
I1	126.4722	352.8	243285.8047
I1	70.437	408.9	237026.7202
I1	98.1493	381.1	240162.9601
I1	105.5039	373.8	240886.2433
I1	59.1544	420.1	235921.5414
I1	91.7053	387.6	239225.1481
I1	29.6529	449.6	233010.3258
I1	128.7747	350.5	243582.3348
I1	66.8157	412.5	236655.5477
I1	87.6238	391.7	238790.9117
I1	20.4891	458.8	232093.7509
I1	42.9569	436.3	234322.5103
I1	43.7465	435.5	234354.0327
I1	53.355	425.9	235399.3749
I1	92.3903	386.9	239427.7196
I1	86.1826	393.1	238714.7359
I1	92.0444	387.2	239500.6361
I1	34.0721	445.2	233462.8416
I1	80.7916	398.5	238118.508
I1	51.7429	427.5	235186.5845
I1	103.5255	375.8	240525.552
I1	95.1983	384.1	239756.2731
I1	44.3849	434.9	234453.5001
I1	89.735	389.6	239131.9944
I1	66.8263	412.5	236620.43
I1	77.0502	402.2	237783.6454
I1	59.8993	419.4	235995.1556
I1	113.6553	365.6	241907.5764
I1	69.5888	409.7	236933.0874
I1	85.0749	394.2	238539.9028
I1	38.267	441	233940.4398
I1	111.9492	367.3	241660.445
I1	52.0789	427.2	235224.1473
I1	120.649	358.6	242622.3215
I1	88.2604	391	238833.6695
I1	98.5539	380.7	240071.8651
I1	115.599	363.7	242086.4147
I1	18.8107	460.5	231918.1274
I1	138.3483	340.9	244714.1863
I1	136.2547	343	244510.2947
I1	116.8536	362.4	242286.5515
I1	135.4724	343.8	244333.7862
I1	134.349	344.9	244219.2955
I1	24.0024	455.3	232436.9458
I1	132.1931	347.1	243989.8827
I1	112.6764	366.6	241800.434
I1	50.3397	428.9	235105.3067
I1	82.0758	397.2	238344.7996
I1	25.6916	453.6	232580.2524
I1	96.226	383.1	239789.0337
I1	121.6448	357.6	242769.7783
I1	105.214	374.1	240780.8657
I1	108.0545	371.2	241208.2613
I1	131.6627	347.6	243926.5243
I1	80.8448	398.4	238156.2293
I1	123.339	355.9	243016.9507
I1	95.2579	384	239628.7513
I1	64.2412	415	236301.8784
I1	119.7427	359.5	242450.1792
I1	29.4308	449.9	232962.9571
I1	68.3486	410.9	237057.4751
I1	113.4489	365.8	241852.0627
I1	35.6583	443.6	233618.6689
I1	67.8785	411.4	236878.0577
I1	76.1452	403.1	237702.0507
I1	94.2077	385.1	239577.1258
I1	84.8502	394.4	238533.0223
I1	100.6439	378.6	240348.6738
I1	22.6445	456.6	232293.0678
I1	75.0615	404.2	237415.7643
I1	42.7716	436.5	234374.5029
I1	30.5037	448.8	233082.4839
I1	104.1859	375.1	240694.3116
I1	60.7691	418.5	236158.4371
I1	120.1464	359.1	242490.1909
I1	133.6565	345.6	244170.1332
I1	59.9489	419.3	236230.5465
I1	53.9441	425.3	235457.1424
I1	90.4645	388.8	239196.6025
I1	75.7583	403.5	237574.1698
I1	61.775	417.5	236233.3618
I1	124.1016	355.2	243073.6609
I1	79.5641	399.7	237965.5882
I1	58.7707	420.5	235872.197
I1	66.867	412.4	236731.7512
I1	72.7561	406.5	237517.3033
I1	125.2683	354	243179.3018
I1	128.1207	351.2	243504.1007
I1	53.1601	426.1	235372.3422
I1	125.6481	353.6	243277.7968
I1	91.8927	387.4	239329.4811
I1	83.7782	395.5	238435.1043
I1	92.7554	386.5	239378.8552
I1	66.0572	413.2	236774.4773
I1	55.6518	423.6	235580.912
I1	114.352	364.9	241914.2481
I1	82.7167	396.6	238316.589
I1	21.7987	457.5	232212.1663
I1	98.5862	380.7	239950.3967
I1	63.7793	415.5	236354.6929
I1	31.5564	447.7	233206.0502
I1	42.9781	436.3	234305.9657
I1	77.1448	402.1	237924.9664
I1	53.2898	426	235343.2053
I1	55.3584	423.9	235633.0478
I1	89.716	389.6	239154.0264
I1	37.5593	441.7	233771.18
I1	17.2466	462	231765.2166
I1	101.4671	377.8	240388.0988
I1	83.2526	396	238436.0423
I1	44.5036	434.8	234451.7778
I1	99.4505	379.8	240096.3627
I1	18.2989	461	231871.9448
I1	108.2418	371	241405.8605
I1	36.6466	442.6	233711.7364
I1	43.6536	435.6	234381.4003
I1	21.0453	458.2	232114.9547
I1	20.2603	459	232034.7722
I1	61.274	418	236133.9756
I1	48.956	430.3	234928.7827
I1	62.7753	416.5	236335.8779
I1	119.2648	360	242498.5454
I1	25.3512	453.9	232566.4959
I1	81.1107	398.2	238129.7846
I1	28.5881	450.7	232911.9727
I1	63.451	415.8	236412.741
I1	38.3482	440.9	233882.5009
I1	128.4807	350.8	243546.3961
I1	123.7604	355.5	243048.4027
I1	68.1916	411.1	236863.466
I1	108.6773	370.6	241156.8319
I1	89.4535	389.8	239108.8496
I1	34.955	444.3	233554.542
I1	76.6968	402.6	237720.6478
I1	27.6788	451.6	232778.168
I1	52.8543	426.4	235253.878
I1	70.8439	408.4	237214.4418
I1	26.4433	452.8	232737.3656
I1	97.9489	381.3	239987.3783
I1	67.2552	412	236729.5324
I1	49.4904	429.8	234980.6555
I1	62.0514	417.2	236243.9237
I1	60.4886	418.8	236011.6638
I1	64.2132	415.1	236408.4682
I1	59.7593	419.5	236089.3476
I1	95.5592	383.7	239740.0784
I1	116.557	362.7	242199.2974
I1	92.1526	387.1	239343.4866
I1	29.9975	449.3	233053.2846
I1	53.6774	425.6	235316.5242
I1	73.7464	405.5	237331.5207
I1	93.7477	385.5	239545.9426
I1	59.2604	420	236064.3409
I1	112.046	367.2	241746.3701
I1	131.0595	348.2	243838.8162
I1	72.0739	407.2	237165.7041
I1	129.748	349.5	243677.764
I1	58.7438	420.5	235947.8301
I1	66.0648	413.2	236691.566
I1	111.2627	368	241443.9782
I1	33.7487	445.5	233468.816
I1	133.5439	345.7	244195.6767
I1	69.4824	409.8	236931.5346
I1	31.6625	447.6	233204.3074
I1	58.0807	421.2	235864.0454
I1	112.8388	366.5	241711.3275
I1	50.5442	428.7	235123.001
I1	112.2982	367	241612.8447
I1	54.722	424.6	235460.6968
I1	41.9757	437.3	234226.0585
I1	80.4869	398.8	237971.6741
I1	135.6805	343.6	244391.9453
I1	92.2978	387	239360.4981
I1	116.7632	362.5	242258.6458
I1	106.964	372.3	241056.1104
I1	24.4859	454.8	232464.6166
I1	90.4965	388.8	239108.9922
I1	22.2535	457	232280.2663
I1	43.9587	435.3	234421.3982
I1	98.7432	380.5	240205.3914
I1	122.3129	357	242824.9278
I1	78.0962	401.2	237798.2255
I1	68.6081	410.7	236821.4186
I1	66.7817	412.5	236772.1926
I1	133.2665	346	244114.7034
I1	47.2979	432	234730.3278
I1	92.8495	386.4	239538.132
I1	31.7462	447.5	233278.4164
I1	129.3653	349.9	243665.6337
I1	31.9517	447.3	233243.4935
I1	28.7904	450.5	232898.4488
I1	61.7894	417.5	236155.6444
I1	95.481	383.8	239722.9427
I1	130.9665	348.3	243847.1068
I1	79.2418	400	238103.1647
I1	134.8903	344.4	244294.6407
I1	67.0679	412.2	236669.1457
I1	26.5455	452.7	232676.1156
I1	51.5478	427.7	235108.7858
I1	37.2017	442.1	233773.5301
I1	78.8704	400.4	237892.0524
I1	38.0804	441.2	233837.8287
I1	48.532	430.8	234822.1292
I1	79.7517	399.5	238115.1494
I1	70.0436	409.2	237040.9751
I1	100.9434	378.3	240444.0212
I1	45.7172	433.6	234574.954
I1	93.8972	385.4	239669.7497
I1	27.0468	452.2	232752.0593
I1	109.3592	369.9	241374.8508
I1	87.0691	392.2	238725.2188
I1	22.5784	456.7	232284.2504
I1	35.9667	443.3	233635.4671
I1	124.4606	354.8	243046.0855
I1	52.5618	426.7	235238.4015
I1	36.0494	443.2	233592.2827
I1	129.9509	349.3	243726.5405
I1	34.6582	444.6	233513.2298
I1	50.996	428.3	235180.8817
I1	53.083	426.2	235311.6637
I1	74.8621	404.4	237560.3729
I1	134.6479	344.6	244267.3414
I1	123.4166	355.9	242942.0953
I1	96.9729	382.3	239881.7921
I1	64.8683	414.4	236464.0469
I1	49.1811	430.1	234888.5845
I1	82.7949	396.5	238363.8032
I1	134.0264	345.3	244200.9211
I1	42.157	437.1	234233.6354
I1	41.5578	437.7	234281.0338
I1	110.6505	368.6	241311.1064
I1	82.3803	396.9	238208.3018
I1	104.2899	375	240662.1483
I1	69.0105	410.3	236883.5724
I1	48.949	430.3	234956.1963
I1	55.7678	423.5	235604.4669
I1	134.0722	345.2	244183.7648
I1	50.6542	428.6	235073.9688
I1	72.3914	406.9	237237.4652
I1	19.1139	460.2	231934.8285
I1	53.4521	425.8	235476.6341
I1	41.5664	437.7	234189.3658
I1	56.5725	422.7	235610.9593
I1	43.1602	436.1	234343.3793
I1	135.7648	343.5	244385.5842
I1	136.9097	342.4	244512.7047
I1	131.8477	347.4	243935.7111
I1	74.0594	405.2	237576.411
I1	64.1735	415.1	236433.5312
I1	58.0444	421.2	235872.1339
I1	86.7062	392.6	238775.018
I1	106.4874	372.8	241021.6237
I1	40.4697	438.8	234048.3176
I1	71.4678	407.8	237172.6123
I1	113.6157	365.7	241839.8954
I1	92.9676	386.3	239313.6415
I1	134.1474	345.1	244215.0198
I1	20.3621	458.9	232054.2447
I1	111.2026	368.1	241488.8169
I1	83.9035	395.4	238531.3363
I1	66.9486	412.3	236739.9754
I1	19.6889	459.6	232009.2688
I1	65.8699	413.4	236583.0408
I1	124.8552	354.4	243142.8477
I1	47.1593	432.1	234697.8089
I1	96.2699	383	239718.512
I1	133.6858	345.6	244147.3727
I1	126.0272	353.3	243255.3632
I1	109.451	369.8	241218.6468
I1	116.6613	362.6	242041.756
I1	101.9487	377.3	240351.4855
I1	84.759	394.5	238364.8646
I1	26.8504	452.4	232774.041
I1	39.9486	439.3	234133.1939
I1	36.45	442.8	233686.588
I1	80.2909	399	237997.2791
I1	133.1715	346.1	244072.418
I1	68.8118	410.5	236899.9594
I1	67.545	411.7	236840.5053
I1	79.052	400.2	237857.7002
I1	59.6245	419.7	235960.6144
I1	33.5464	445.7	233405.748
I1	34.7995	444.5	233531.0134
I1	102.543	376.7	240469.7244
I1	60.287	419	236020.1008
I1	75.3392	404	237482.9735
I1	26.0435	453.2	232699.6103
I1	129.3632	349.9	243670.0099
I1	97.9439	381.3	240042.4092
I1	104.4792	374.8	240740.3755
I1	34.2043	445.1	233454.6989
I1	27.0555	452.2	232727.6185
I1	110.0758	369.2	241411.8878
I1	127.8472	351.4	243500.3887
I1	126.8036	352.5	243373.3538
I1	118.1952	361.1	242336.9328
I1	29.9217	449.4	232997.5264
I1	128.4998	350.8	243532.1353
I1	22.8817	456.4	232314.275
I1	66.349	412.9	236704.0964
I1	61.0431	418.2	236069.351
I1	110.467	368.8	241409.4636
I1	112.3512	366.9	241775.5841
I1	52.705	426.6	235331.425
I1	102.7727	376.5	240665.6305
I1	125.0596	354.2	243161.3398
I1	29.1918	450.1	232969.0257
I1	139.9816	339.3	244921.9292
I1	17.0456	462.2	231766.4582
I1	121.5496	357.7	242880.7547
I1	34.8488	444.4	233540.2378
I1	138.3525	340.9	244706.705
I1	18.6704	460.6	231914.3179
I1	115.5884	363.7	242093.1347
I1	65.1477	414.1	236768.7593
I1	47.0559	432.2	234805.2346
I1	102.4546	376.8	240745.0872
I1	65.7634	413.5	236533.1365
I1	107.179	372.1	241015.7755
I1	51.0098	428.3	235124.8209
I1	63.9087	415.4	236329.6567
I1	126.4654	352.8	243364.6813
I1	101.2496	378	240508.393
I1	30.9412	448.3	233146.0553
I1	96.6436	382.6	240180.3333
I1	97.6424	381.6	240246.219
I1	48.5514	430.7	234942.9222
I1	57.2682	422	235711.9305
I1	67.3723	411.9	236683.353
I1	19.2212	460.1	231962.0995
I1	91.2445	388	239586.3598
I1	125.6559	353.6	243262.7086
I1	58.343	420.9	235851.5246
I1	118.066	361.2	242373.0674
I1	135.4493	343.8	244388.9725
I1	101.9061	377.4	240496.596
I1	116.0458	363.2	242243.2154
I1	37.9692	441.3	233807.1387
I1	111.5566	367.7	241563.7087
I1	29.5505	449.7	232999.4877
I1	108.4814	370.8	241160.6872
I1	93.5567	385.7	239831.273
I1	45.1462	434.1	234502.8396
I1	38.9571	440.3	233996.5651
I1	110.5912	368.7	241521.9761
I1	103.4221	375.9	240589.7532
I1	95.5573	383.7	239912.4097
I1	130.5661	348.7	243832.9056
I1	128.2798	351	243616.7623
I1	102.6572	376.6	240603.8625
I1	71.4737	407.8	237087.8016
I1	69.3525	409.9	237125.9641
I1	26.3624	452.9	232681.6109
I1	63.6481	415.6	236432.7396
I1	98.7929	380.5	240008.1459
I1	27.4641	451.8	232851.5361
I1	53.7646	425.5	235391.7882
I1	135.2855	344	244307.0672
I1	15.4856	463.8	231603.4765
I1	133.524	345.8	244085.1834
I1	103.2053	376.1	240559.0077
I1	20.0439	459.2	232057.7033
I1	16.3426	462.9	231695.9657
I1	107.4581	371.8	241146.713
I1	64.7322	414.6	236451.5732
I1	131.9435	347.3	243926.7679
I1	111.1121	368.2	241485.5053
I1	32.9699	446.3	233300.3216
I1	71.8554	407.4	237145.7797
I1	70.2754	409	237006.3744
I1	106.1523	373.1	241034.5825
I1	24.0021	455.3	232447.3526
I1	118.3622	360.9	242250.8023
I1	56.4644	422.8	235696.4344
I1	81.5432	397.7	238197.9134
I1	117.3267	362	242179.3121
I1	49.6355	429.7	234942.3798
I1	19.0528	460.2	231935.2476
I1	68.0464	411.2	236820.5796
I1	47.944	431.3	234834.3321
I1	58.2558	421	235878.2171
I1	29.4512	449.8	232983.6302
I1	111.8585	367.4	241592.4461
I1	127.5815	351.7	243431.2513
I1	105.946	373.3	240883.0106
I1	120.8952	358.4	242761.2905
I1	77.2729	402	237849.8098
I1	37.9854	441.3	233775.729
I1	80.2385	399.1	238071.9211
I1	75.3144	404	237592.8741
I1	34.3757	444.9	233473.9217
I1	102.5058	376.8	240449.323
I1	96.8257	382.5	239888.0764
I1	129.0512	350.2	243649.025
I1	129.3889	349.9	243604.1382
I1	70.9579	408.3	237203.4194
I1	30.1529	449.1	233059.1747
I1	21.5581	457.7	232200.4062
I1	67.1958	412.1	236684.0293
I1	32.0097	447.3	233228.9433
I1	34.9454	444.3	233557.4751
I1	86.9653	392.3	238824.6652
I1	91.4563	387.8	239352.943
I1	39.1507	440.1	234018.0792
I1	39.6474	439.6	233943.2285
I1	105.2433	374	241045.686
I1	44.2044	435.1	234386.5147
I1	95.596	383.7	239675.4644
I1	130.2405	349	243733.1797
I1	60.2715	419	236151.0574
I1	126.9241	352.4	243341.6106
I1	66.179	413.1	236570.3006
I1	57.3652	421.9	235908.0287
I1	83.5715	395.7	238600.8207
I1	72.7276	406.6	237252.6933
I1	44.9079	434.4	234472.1633
I1	119.6327	359.7	242530.5123
I1	114.6637	364.6	241872.2389
I1	124.1453	355.1	243089.5295
I1	39.1534	440.1	233956.0413
I1	46.0503	433.2	234611.6903
I1	77.765	401.5	237734.4262
I1	95.9494	383.3	239744.1638
I1	40.6736	438.6	234220.192
I1	113.4883	365.8	241704.2686
I1	86.0577	393.2	238931.5148
I1	126.996	352.3	243349.7797
I1	46.3853	432.9	234608.8345
I1	18.3467	460.9	231881.6036
I1	42.7046	436.6	234281.219
I1	60.9915	418.3	236087.9822
I1	83.6649	395.6	238362.465
I1	130.061	349.2	243721.0432
I1	127.4498	351.8	243447.336
I1	131.2818	348	243862.3432
I1	62.5212	416.8	236216.5406
I1	94.0019	385.3	239541.7804
I1	113.8924	365.4	241849.7993
I1	38.1936	441.1	233813.8169
I1	117.7046	361.6	242261.8633
I1	32.1472	447.1	233306.6888
I1	98.2839	381	240024.6536
I1	46.8657	432.4	234676.0689
I1	128.9606	350.3	243662.3069
I1	25.7715	453.5	232610.0253
I1	55.8523	423.4	235649.5117
I1	85.3722	393.9	238490.0394
I1	114.5223	364.8	241999.5184
I1	97.148	382.1	239957.0417
I1	79.2736	400	237946.3351
I1	49.9619	429.3	235076.8915
I1	18.9327	460.4	231932.2928
I1	64.2098	415.1	236413.7444
I1	105.3693	373.9	240826.9131
I1	26.5255	452.8	232685.8242
I1	106.8507	372.4	241058.6978
I1	68.6231	410.7	236806.7772
I1	35.9086	443.4	233657.0671
I1	63.4609	415.8	236314.5363
I1	37.4644	441.8	233785.1537
I1	72.5006	406.8	237269.9329
I1	20.6528	458.6	232131.7774
I1	87.0483	392.2	239012.8714
I1	30.8487	448.4	233111.3779
I1	45.8754	433.4	234607.5806
I1	96.4513	382.8	239892.7293
I1	25.1318	454.2	232547.4247
I1	35.2641	444	233610.714
I1	108.1429	371.1	241156.1958
I1	110.8905	368.4	241429.1871
I1	66.6911	412.6	236672.5389
I1	88.7057	390.6	238855.4108
I1	102.1135	377.2	240594.0321
I1	87.4963	391.8	238785.4881
I1	66.0683	413.2	236620.4453
I1	29.7002	449.6	232997.0665
I1	124.106	355.2	242993.2563
I1	109.9449	369.3	241413.6969
I1	86.3671	392.9	238616.8835
I1	122.5073	356.8	242855.1263
I1	19.7612	459.5	232041.7026
I1	93.6368	385.7	239461.8686
I1	28.2045	451.1	232838.7605
I1	121.7437	357.5	242763.374
I1	85.9108	393.4	238627.4345
I1	132.9516	346.3	244084.9259
I1	123.6723	355.6	242963.0134
I1	70.5985	408.7	237016.4941
I1	137.3927	341.9	244592.3873
I1	135.7435	343.5	244413.1202
I1	91.1799	388.1	239167.0647
I1	114.8599	364.4	242008.1231
I1	134.0068	345.3	244257.1898
I1	81.8508	397.4	238207.7737
I1	50.7627	428.5	235260.8054
I1	114.0447	365.2	241773.9553
I1	37.7849	441.5	233772.0376
I1	88.6441	390.6	239022.7882
I1	99.2535	380	240163.3261
I1	112.8184	366.5	241730.4846
I1	38.9871	440.3	233919.5112
I1	49.8445	429.4	234999.7256
I1	118.1435	361.1	242413.1173
I1	71.9953	407.3	237142.5726
I1	32.2209	447.1	233256.2941
I1	95.7006	383.6	239663.1545
I1	93.4923	385.8	239506.0306
I1	22.0666	457.2	232226.3703
I1	61.7531	417.5	236249.648
I1	129.6569	349.6	243784.5499
I1	26.6403	452.6	232700.532
I1	36.0466	443.2	233637.3509
I1	117.0231	362.3	242192.0399
I1	57.0504	422.2	235703.7899
I1	64.8038	414.5	236440.5208
I1	25.1417	454.1	232566.183
I1	106.0749	373.2	240958.5279
I1	101.4442	377.8	240538.643
I1	107.2681	372	241076.9802
I1	35.3948	443.9	233533.641
I1	41.8015	437.5	234153.8854
I1	81.7445	397.5	238021.8749
I1	87.5437	391.7	238928.3024
I1	24.6603	454.6	232505.855
I1	110.3446	368.9	241340.0829
I1	107.6791	371.6	241102.8071
I1	100.8687	378.4	240215.8942
I1	52.9562	426.3	235328.3398
I1	67.9264	411.4	236821.356
I1	79.94	399.4	237841.1749
I1	30.0575	449.2	233073.7973
I1	80.8438	398.4	238295.8051
I1	23.401	455.9	232369.9272
I1	61.2916	418	236109.8567
I1	101.6169	377.7	240413.4482
I1	45.1731	434.1	234483.0292
I1	30.4392	448.9	233070.1781
I1	71.1679	408.1	237200.7274
I1	15.0367	464.3	231562.4953
I1	29.4877	449.8	232953.0056
I1	60.1641	419.1	236006.5898
I1	81.6501	397.6	238372.1807
I1	125.8147	353.5	243267.2641
I1	121.7484	357.5	242744.2231
I1	128.5638	350.7	243548.3102
I1	36.8539	442.4	233713.6879
I1	44.9891	434.3	234496.772
I1	85.7465	393.5	238528.636
I1	98.6691	380.6	240197.7491
I1	133.8314	345.5	244172.8308
I1	127.9729	351.3	243473.9417
I1	18.8529	460.4	231959.9258
I1	53.3121	426	235332.3721
I1	88.2406	391	238921.7307
I1	127.2658	352	243387.4106
I1	55.8965	423.4	235536.3392
I1	89.6573	389.6	239224.924
I1	15.9996	463.3	231651.1631
I1	132.457	346.8	243987.7608
I1	118.9464	360.3	242514.8621
I1	42.3673	436.9	234236.7283
I1	59.3508	419.9	236098.1575
I1	107.3673	371.9	241249.5602
I1	63.5375	415.8	236252.4923
I1	77.2838	402	237730.7623
I1	37.977	441.3	233785.3564
I1	47.4459	431.8	234835.2644
I1	93.7666	385.5	239501.4071
I1	62.3507	416.9	236196.7481
I1	80.0078	399.3	237869.8277
I1	115.3457	363.9	241961.799
I1	54.6538	424.6	235580.9506
I1	76.6514	402.6	237800.0221
I1	108.6746	370.6	241179.5977
I1	83.4767	395.8	238420.5448
I1	17.3439	461.9	231781.5446
I1	93.3583	385.9	239601.7385
I1	118.648	360.6	242354.7935
I1	64.4821	414.8	236395.0923
I1	52.5553	426.7	235239.5911
I1	27.2418	452	232759.513
I1	99.5495	379.7	240278.6533
I1	34.9574	444.3	233513.8537
I1	39.8499	439.4	233953.5618
I1	37.2683	442	233745.7727
I1	99.8632	379.4	240337.7745
I1	99.5673	379.7	240177.9516
I1	17.7485	461.5	231829.9709
I1	134.2168	345.1	244193.9564
I1	64.5544	414.7	236535.0318
I1	90.5909	388.7	239178.5795
I1	33.1461	446.1	233370.8692
I1	74.5919	404.7	237584.9559
I1	19.2629	460	231971.4653
I1	88.2074	391.1	238867.2774
I1	86.4646	392.8	238669.1355
I1	33.7433	445.5	233520.4278
I1	123.1464	356.1	242966.8146
I1	26.3443	452.9	232690.9879
I1	36.3461	442.9	233736.2578
I1	129.8434	349.4	243715.0315
I1	65.5157	413.8	236530.4674
I1	61.1452	418.1	236112.0742
I1	95.0561	384.2	239583.8584
I1	83.0512	396.2	238403.4046
I1	104.1428	375.1	240876.0297
I1	90.0687	389.2	238955.6032
I1	36.9664	442.3	233727.4601
I1	131.4002	347.9	243887.8929
I1	58.2196	421.1	235767.9087
I1	41.3557	437.9	234149.8822
I1	51.4432	427.8	235255.6537
I1	47.6006	431.7	234743.3233
I1	102.7949	376.5	240575.631
I1	129.0651	350.2	243630.6968
I1	35.1487	444.1	233529.1875
I1	47.5527	431.7	234798.5634
I1	55.5062	423.8	235597.4739
I1	123.9396	355.4	242968.9938
I1	107.4698	371.8	241072.0676
I1	130.6439	348.6	243823.5167
I1	75.9718	403.3	237618.6734
I1	63.3899	415.9	236247.6756
I1	94.3689	384.9	239587.9247
I1	132.3996	346.9	243989.3629
I1	89.2932	390	239327.79
I1	29.2431	450	233014.1239
I1	70.6687	408.6	237109.1356
I1	130.4832	348.8	243774.0399
I1	30.0672	449.2	233056.9552
I1	112.9657	366.3	241721.1784
I1	104.9688	374.3	240801.4064
I1	108.9436	370.3	241330.8385
I1	84.2852	395	238479.0125
I1	125.5619	353.7	243246.9664
I1	93.8456	385.4	239718.178
I1	127.5545	351.7	243494.7146
I1	98.2253	381.1	239993.7852
I1	20.5637	458.7	232098.9985
I1	112.2216	367.1	241608.5287
I1	48.8765	430.4	234935.5377
I1	49.6162	429.7	234947.3646
I1	115.8095	363.5	242134.3955
I1	127.4233	351.9	243378.964
I1	137.872	341.4	244631.2377
I1	126.3508	352.9	243368.98
I1	99.6484	379.6	240206.8888
I1	101.6837	377.6	240363.2753
I1	103.1822	376.1	240588.7715
I1	129.0467	350.2	243650.5028
I1	92.3783	386.9	239495.5634
I1	53.6026	425.7	235376.0526
I1	101.857	377.4	240694.1636
I1	113.5439	365.7	241926.2591
I1	95.7811	383.5	239678.364
I1	135.9035	343.4	244403.2117
I1	133.8332	345.5	244158.0906
I1	94.6258	384.7	239567.9878
I1	24.4432	454.8	232517.549
I1	108.2545	371	241173.5075
I1	58.9625	420.3	235997.6522
I1	55.5865	423.7	235517.2276
I1	23.5624	455.7	232392.7191
I1	134.5655	344.7	244237.0472
I1	79.8891	399.4	238083.3276
I1	21.7558	457.5	232243.2533
I1	97.4558	381.8	240012.2061
I1	114.2227	365.1	241828.0697
I1	39.5496	439.7	234079.2974
I1	56.4926	422.8	235623.3522
I1	67.5745	411.7	236761.951
I1	62.6317	416.7	236185.1007
I1	134.9842	344.3	244296.6607
I1	35.3049	444	233571.6845
I1	24.0468	455.2	232456.8416
I1	89.5464	389.7	239179.705
I1	104.7913	374.5	240858.7628
I1	130.4441	348.8	243811.1903
