=============================================================
Instance #0
=============================================================

Cycle #0 (268767 ms; 20 best solutions)
32.2265; 143; 87434.2011;  [4 1 2 9 5 7 7 6 2 3 9 9 1 1 1 3 1 8 1 6 3 2 2 9 7 3 1 7 5 1 3 4 6 3 2 7 3 7 5 6]
42.4774; 136.9; 90527.5586;  [1 1 9 6 9 1 7 9 1 6 5 6 1 3 9 9 1 3 7 5 7 2 7 9 3 7 8 9 2 7 4 9 6 3 1 2 3 3 3 5]
17.8206; 155.5; 85011.2579;  [3 4 1 4 1 4 3 2 1 3 9 1 4 1 3 6 3 8 5 7 1 3 5 1 5 6 1 4 9 6 2 1 5 5 2 5 1 2 1 1]
45.4263; 136.4; 92004.2459;  [5 9 5 5 1 4 8 7 1 4 4 6 2 9 8 5 1 4 9 9 4 3 9 7 7 6 2 4 3 3 9 9 2 4 5 9 4 2 5 8]
32.5626; 142.3; 87256.0644;  [1 2 5 4 1 6 6 5 2 4 3 7 1 1 4 4 3 3 6 6 4 1 7 7 9 3 7 1 7 6 6 4 6 4 3 9 1 3 1 6]
33.3948; 141.1; 87150.2603;  [5 5 3 8 3 5 6 2 1 1 7 4 3 4 4 6 1 5 2 6 6 3 4 8 2 1 4 4 1 4 5 3 2 7 7 8 4 2 4 6]
23.7036; 152.9; 87195.2271;  [1 4 7 4 2 3 3 5 2 1 9 9 4 4 7 2 2 5 5 3 1 2 2 3 2 2 8 1 6 8 4 1 3 6 5 2 4 6 2 2]
37.6008; 140.4; 89382.3866;  [1 5 3 4 1 7 8 1 1 6 7 8 3 3 7 7 1 9 1 8 9 3 2 8 1 7 4 9 6 3 6 8 5 1 9 7 3 1 3 7]
38.2152; 139.1; 89072.4628;  [4 2 6 9 3 8 8 5 2 4 9 5 2 4 5 8 2 4 1 7 5 3 4 7 9 9 1 7 1 4 6 2 7 1 6 9 1 3 3 8]
25.6283; 149.8; 86820.2295;  [2 9 4 6 7 2 2 8 4 1 6 7 3 4 8 2 2 1 1 3 1 2 7 2 2 3 4 9 7 7 2 1 1 4 2 3 1 1 3 5]
27.4586; 143.9; 85013.8538;  [4 1 3 2 5 4 4 8 1 2 3 8 2 2 4 6 1 7 1 5 5 5 4 6 8 3 3 5 4 2 3 8 9 9 2 3 2 1 1 6]
24.2063; 150.4; 86255.7883;  [1 1 1 2 3 7 6 4 2 3 3 1 2 3 5 6 2 6 1 5 1 1 7 5 3 7 2 9 7 3 2 9 8 2 6 6 9 3 3 1]
27.4268; 147.9; 86927.0632;  [4 1 4 9 3 3 1 3 2 8 3 1 2 1 6 3 5 1 2 5 3 4 3 9 3 1 4 4 1 1 8 1 6 6 4 8 3 1 6 4]
37.5435; 140.8; 89495.6067;  [6 9 4 9 7 2 2 6 2 7 4 8 2 2 1 8 5 3 4 6 1 2 2 7 2 3 5 6 4 5 1 5 2 6 5 7 2 3 8 9]
16.5726; 167.7; 90084.9361;  [9 1 1 1 5 5 2 1 5 4 3 9 8 6 4 3 2 9 2 2 5 5 2 2 5 1 4 3 7 1 4 4 6 3 3 1 5 4 4 1]
21.3192; 153.1; 85883.4537;  [1 9 2 3 2 4 4 1 2 3 6 4 6 1 2 9 2 1 2 8 3 3 7 4 1 4 2 6 9 2 3 3 2 1 4 2 1 6 2 1]
40.171; 138.9; 90122.9556;  [1 6 2 4 5 6 5 7 1 3 5 8 8 1 6 9 5 4 7 6 1 1 4 8 3 1 3 6 4 6 1 9 1 1 4 5 4 1 6 8]
27.1829; 148.7; 87204.1405;  [6 6 3 8 3 7 1 7 1 6 9 2 2 4 2 4 1 9 2 1 4 6 2 8 1 8 3 5 7 2 1 4 6 2 1 7 9 2 2 6]
30.7053; 143.6; 86809.6115;  [1 3 9 6 6 4 2 5 4 1 1 2 2 3 5 7 1 1 3 6 5 3 3 6 8 8 4 8 4 9 4 4 2 5 1 4 4 2 1 8]
26.709; 149.4; 87215.2398;  [1 2 4 4 7 3 4 4 3 2 4 8 2 3 5 7 1 9 5 1 5 5 2 2 5 9 7 2 2 1 6 2 5 2 1 6 1 6 1 7]

Cycle #1 (263846 ms; 23 best solutions)
34.3225; 141.8; 88094.7088;  [4 2 8 1 2 9 1 1 1 1 4 7 2 7 4 4 1 9 5 5 1 2 3 9 5 1 2 6 3 4 5 4 6 3 7 9 2 1 8 8]
24.5955; 150.9; 86751.4558;  [5 7 1 4 2 2 7 4 2 6 9 2 3 1 5 1 2 3 3 6 5 1 1 4 6 9 9 9 3 2 1 1 2 2 1 2 2 4 4 4]
28.4345; 144.8; 86023.0267;  [2 1 6 4 1 2 2 6 2 3 6 7 1 3 4 6 1 1 2 2 2 8 6 5 9 2 1 5 6 6 1 3 7 5 5 4 8 1 1 8]
41.5224; 137.2; 90115.6119;  [3 5 9 8 6 6 7 4 1 1 6 3 1 7 8 8 1 6 7 9 4 5 1 8 1 3 4 4 9 4 2 5 7 5 3 6 5 1 5 9]
31.3066; 142.3; 86576.8673;  [1 4 4 6 4 4 9 9 3 2 6 4 4 1 3 2 1 2 8 1 2 6 4 8 1 4 5 4 6 5 1 9 2 3 1 2 1 1 3 6]
