config	inst	time	count	best	spr	hv	gd	
nsga5k2x	I1	241184	75	0.0000	0.6413	0.4840	0.0070	
nsga5k2x	I1	242112	66	0.0231	0.5497	0.5049	0.0074	
nsga5k2x	I1	241099	76	0.0077	0.7076	0.5108	0.0058	
nsga5k2x	I1	240210	61	0.0000	0.7050	0.4949	0.0085	
nsga5k2x	I1	240121	64	0.0154	0.6902	0.4947	0.0073	
nsga5k2x	I1	240332	71	0.0077	0.6461	0.5145	0.0062	
nsga5k2x	I1	240200	72	0.0077	0.6534	0.5047	0.0067	
nsga5k2x	I1	240741	67	0.0077	0.5742	0.5102	0.0061	
nsga5k2x	I1	239805	62	0.0385	0.6668	0.5235	0.0051	
nsga5k2x	I1	240975	72	0.0385	0.6508	0.5167	0.0057	
nsga5k2x	I1	242110	66	0.0231	0.6578	0.5142	0.0060	
nsga5k2x	I1	241303	62	0.0154	0.6946	0.5036	0.0080	
nsga5k2x	I1	241724	60	0.0154	0.6011	0.5167	0.0062	
nsga5k2x	I1	240483	67	0.0154	0.6147	0.5102	0.0062	
nsga5k2x	I1	241569	58	0.0077	0.7181	0.5127	0.0068	
nsga5k2x	I1	241146	54	0.0308	0.6501	0.5231	0.0060	
nsga5k2x	I1	242152	63	0.0154	0.6919	0.5291	0.0054	
nsga5k2x	I1	240689	76	0.0154	0.7372	0.5129	0.0058	
nsga5k2x	I1	241247	65	0.0077	0.6552	0.5085	0.0073	
nsga5k2x	I1	241720	66	0.0154	0.6201	0.4931	0.0076	
nsga5k2x	I1	241188	67	0.0615	0.6578	0.5257	0.0058	
nsga5k2x	I1	240850	64	0.0154	0.6259	0.5136	0.0057	
nsga5k2x	I1	241567	68	0.0000	0.5999	0.5005	0.0062	
nsga5k2x	I1	240089	54	0.0538	0.6765	0.5181	0.0060	
nsga5k2x	I1	239726	68	0.0154	0.5458	0.5104	0.0058	
nsga5k2x	I2	508373	44	0.0130	0.8190	0.4689	0.0162	
nsga5k2x	I2	505335	39	0.0260	0.7279	0.4879	0.0146	
nsga5k2x	I2	422819	31	0.0000	0.7032	0.4892	0.0113	
nsga5k2x	I2	416292	43	0.0260	0.6738	0.5004	0.0102	
nsga5k2x	I2	403944	38	0.0000	0.6609	0.4726	0.0144	
nsga5k2x	I2	400768	44	0.0649	0.7080	0.5066	0.0126	
nsga5k2x	I2	399966	40	0.0260	0.6643	0.4705	0.0122	
nsga5k2x	I2	396602	41	0.0000	0.6356	0.4882	0.0129	
nsga5k2x	I2	392263	38	0.0519	0.6132	0.5024	0.0104	
nsga5k2x	I2	395630	39	0.0390	0.6804	0.4867	0.0140	
nsga5k2x	I2	393868	42	0.0130	0.7012	0.4710	0.0150	
nsga5k2x	I2	393786	45	0.0000	0.7943	0.4590	0.0200	
nsga5k2x	I2	393282	48	0.0000	0.6102	0.4787	0.0116	
nsga5k2x	I2	393071	38	0.0130	0.6040	0.4582	0.0158	
nsga5k2x	I2	393771	42	0.0130	0.6645	0.4722	0.0132	
nsga5k2x	I2	394118	37	0.0390	0.7128	0.4921	0.0118	
nsga5k2x	I2	393185	36	0.0130	0.6227	0.4801	0.0140	
nsga5k2x	I2	450856	37	0.0130	0.6107	0.4556	0.0123	
nsga5k2x	I2	409150	46	0.0000	0.6073	0.4558	0.0153	
nsga5k2x	I2	411326	35	0.0130	0.7051	0.4711	0.0161	
nsga5k2x	I2	395668	49	0.0260	0.6901	0.4790	0.0146	
nsga5k2x	I2	394262	44	0.0260	0.6573	0.4647	0.0138	
nsga5k2x	I2	393078	41	0.0130	0.6092	0.4881	0.0111	
nsga5k2x	I2	393618	35	0.0519	0.5147	0.4970	0.0132	
nsga5k2x	I2	393155	39	0.0000	0.6405	0.4553	0.0140	
nsga5k2x	I2	368884	43	0.0260	0.6099	0.4878	0.0122	
nsga5k2x	I2	294697	43	0.0260	0.6900	0.4922	0.0118	
nsga5k2x	I2	293792	41	0.0519	0.6657	0.4687	0.0131	
nsga5k2x	I2	294682	40	0.0519	0.8334	0.4947	0.0152	
nsga5k2x	I2	296133	39	0.0260	0.5496	0.4880	0.0126	
nsga5k2x	I2	294112	31	0.0649	0.5598	0.4933	0.0112	
nsga5k2x	I2	295499	35	0.0130	0.6896	0.4817	0.0156	
nsga5k2x	I2	294227	39	0.0130	0.6571	0.4846	0.0113	
nsga5k2x	I2	293744	45	0.0130	0.7280	0.4834	0.0147	
nsga5k2x	I2	295379	42	0.0390	0.5374	0.5003	0.0107	
nsga5k2x	I2	295418	40	0.0000	0.6495	0.4617	0.0134	
nsga5k2x	I2	295116	35	0.0130	0.6549	0.4874	0.0134	
nsga5k2x	I2	294717	44	0.0130	0.7183	0.4807	0.0117	
nsga5k2x	I2	295865	44	0.0130	0.8092	0.4852	0.0140	
nsga5k2x	I2	294948	35	0.0260	0.6673	0.4794	0.0140	
nsga5k2x	I2	294038	40	0.0390	0.5730	0.4878	0.0103	
nsga5k2x	I2	294232	26	0.0130	0.6182	0.4760	0.0157	
nsga5k2x	I2	295856	42	0.0130	0.6608	0.4815	0.0124	
nsga5k2x	I2	293739	36	0.0130	0.7202	0.4764	0.0126	
nsga5k2x	I2	295336	36	0.0000	0.6084	0.4803	0.0139	
nsga5k2x	I2	294810	47	0.0000	0.5804	0.4725	0.0120	
nsga5k2x	I2	295628	42	0.0260	0.7505	0.4787	0.0113	
nsga5k2x	I2	295290	37	0.0130	0.6479	0.4671	0.0146	
nsga5k2x	I2	288252	46	0.0000	0.6541	0.4371	0.0144	
nsga5k2x	I2	244599	38	0.0130	0.6295	0.4982	0.0114	
nsga5k2x	I3	505008	53	0.0000	0.7122	0.3644	0.0215	
nsga5k2x	I3	499856	57	0.0183	0.5694	0.3734	0.0143	
nsga5k2x	I3	433693	61	0.0092	0.6200	0.3922	0.0125	
nsga5k2x	I3	424024	48	0.0092	0.6366	0.3754	0.0192	
nsga5k2x	I3	410936	48	0.0275	0.6047	0.3993	0.0128	
nsga5k2x	I3	408812	56	0.0092	0.7251	0.3837	0.0150	
nsga5k2x	I3	403551	51	0.0183	0.5736	0.3960	0.0139	
nsga5k2x	I3	406964	45	0.0275	0.6665	0.3817	0.0174	
nsga5k2x	I3	406208	67	0.0275	0.6624	0.3770	0.0160	
nsga5k2x	I3	408476	54	0.0092	0.8176	0.3758	0.0282	
nsga5k2x	I3	409952	56	0.0550	0.6468	0.4136	0.0163	
nsga5k2x	I3	410322	62	0.0000	0.7526	0.3773	0.0179	
nsga5k2x	I3	410445	49	0.0367	0.5862	0.3957	0.0126	
nsga5k2x	I3	411035	50	0.0183	0.5882	0.3796	0.0141	
nsga5k2x	I3	407811	43	0.0367	0.5211	0.4042	0.0115	
nsga5k2x	I3	406230	47	0.0367	0.5198	0.3952	0.0121	
nsga5k2x	I3	422633	58	0.0092	0.6903	0.3624	0.0158	
nsga5k2x	I3	454113	50	0.0275	0.6209	0.3994	0.0141	
nsga5k2x	I3	431716	45	0.0275	0.7004	0.3973	0.0198	
nsga5k2x	I3	426083	50	0.0092	0.8374	0.3720	0.0202	
nsga5k2x	I3	422820	50	0.0275	0.8602	0.3708	0.0409	
nsga5k2x	I3	418861	47	0.0183	0.5855	0.3915	0.0145	
nsga5k2x	I3	420592	45	0.0275	0.6064	0.3769	0.0208	
nsga5k2x	I3	418572	52	0.0000	0.6948	0.3807	0.0169	
nsga5k2x	I3	393561	67	0.0000	0.8024	0.3809	0.0164	
nsga5k2x	I3	296242	50	0.0550	0.6695	0.3944	0.0124	
nsga5k2x	I3	295693	58	0.0092	0.6034	0.3806	0.0139	
nsga5k2x	I3	301464	62	0.0092	0.7609	0.3494	0.0224	
nsga5k2x	I3	296880	60	0.0183	0.7055	0.3908	0.0109	
nsga5k2x	I3	298171	62	0.0000	0.6157	0.3809	0.0151	
nsga5k2x	I3	297584	55	0.0275	0.7349	0.4044	0.0197	
nsga5k2x	I3	298339	46	0.0092	0.6049	0.3698	0.0158	
nsga5k2x	I3	301574	58	0.0000	0.7622	0.3733	0.0152	
nsga5k2x	I3	298921	52	0.0275	0.6499	0.3982	0.0134	
nsga5k2x	I3	298065	61	0.0275	0.5702	0.3937	0.0122	
nsga5k2x	I3	297829	45	0.0092	0.6590	0.4070	0.0099	
nsga5k2x	I3	296840	52	0.0092	0.6592	0.3657	0.0167	
nsga5k2x	I3	298116	48	0.0092	0.7523	0.3705	0.0200	
nsga5k2x	I3	297328	50	0.0275	0.7414	0.3877	0.0230	
nsga5k2x	I3	298769	50	0.0459	0.7302	0.4023	0.0142	
nsga5k2x	I3	298844	47	0.0275	0.7069	0.3901	0.0229	
nsga5k2x	I3	297723	54	0.0275	0.5951	0.3969	0.0129	
nsga5k2x	I3	298488	67	0.0092	0.7486	0.3588	0.0183	
nsga5k2x	I3	299657	47	0.0275	0.8703	0.3796	0.0447	
nsga5k2x	I3	297708	51	0.0092	0.6317	0.3764	0.0140	
nsga5k2x	I3	298171	43	0.0367	0.6125	0.3931	0.0149	
nsga5k2x	I3	298483	38	0.0183	0.6802	0.4000	0.0180	
nsga5k2x	I3	286342	49	0.0092	0.5733	0.3782	0.0134	
nsga5k2x	I3	239227	50	0.0367	0.6434	0.3994	0.0129	
nsga5k2x	I3	196993	51	0.0275	0.6961	0.3826	0.0218	
nsga5k2x	I4	173183	86	0.0286	0.5677	0.5395	0.0040	
nsga5k2x	I4	174352	82	0.0071	0.6409	0.5403	0.0041	
nsga5k2x	I4	173794	88	0.0143	0.6077	0.5351	0.0048	
nsga5k2x	I4	173818	89	0.0071	0.6842	0.5316	0.0052	
nsga5k2x	I4	174640	87	0.0357	0.6722	0.5469	0.0038	
nsga5k2x	I4	173811	101	0.0429	0.5916	0.5460	0.0035	
nsga5k2x	I4	148919	78	0.0143	0.4973	0.5331	0.0053	
nsga5k2x	I4	147450	91	0.0286	0.5597	0.5412	0.0042	
nsga5k2x	I4	147355	87	0.0000	0.6096	0.5346	0.0042	
nsga5k2x	I4	146849	90	0.0143	0.6556	0.5395	0.0045	
nsga5k2x	I4	146664	80	0.0071	0.6006	0.5427	0.0041	
nsga5k2x	I4	147563	95	0.0071	0.6519	0.5323	0.0042	
nsga5k2x	I4	142186	84	0.0143	0.6118	0.5218	0.0052	
nsga5k2x	I4	142087	71	0.0071	0.5934	0.5304	0.0057	
nsga5k2x	I4	142693	83	0.0214	0.6290	0.5389	0.0047	
nsga5k2x	I4	141695	84	0.0571	0.5987	0.5548	0.0033	
nsga5k2x	I4	141981	80	0.0000	0.6947	0.5270	0.0052	
nsga5k2x	I4	141382	80	0.0214	0.6444	0.5377	0.0045	
nsga5k2x	I4	140895	75	0.0286	0.5817	0.5402	0.0048	
nsga5k2x	I4	141790	88	0.0071	0.6121	0.5386	0.0046	
nsga5k2x	I4	142159	76	0.0000	0.6241	0.5321	0.0053	
nsga5k2x	I4	143200	105	0.0500	0.6055	0.5484	0.0034	
nsga5k2x	I4	143092	81	0.0357	0.5932	0.5372	0.0044	
nsga5k2x	I4	143104	78	0.0000	0.6703	0.5413	0.0041	
nsga5k2x	I4	143094	85	0.0214	0.6973	0.5381	0.0045	
